paper_id,source_pdf,uploaded_pdf,batch_id,data_id,status,affiliations,raw_first_page_text,ocr_fallback_used,ocr_image_paths,ocr_transcribed_text,error,affiliation_details_json
2024.emnlp-main.15,,,,2024.emnlp-main.15,done,Microsoft,"# Fine-Tuning or Retrieval? Comparing Knowledge Injection in LLMs

Oded Ovadia*, Meni Brief*, Moshik Mishaeli, and Oren Elisha  
Microsoft, Israel",false,,,,"[{""raw_affiliation_text"": ""Microsoft, Israel"", ""institution"": ""Microsoft"", ""country"": ""Israel""}]"
2024.emnlp-main.151,,,,2024.emnlp-main.151,done,Peking University,"# Surveying the Dead Minds: Historical-Psychological Text Analysis with Contextualized Construct Representation (CCR) for Classical Chinese

Yuqi Chen

Peking University

cyq0722@pku.edu.cn

Ying Li

Peking University

yingliclaire@pku.edu.cn",false,,,,"[{""raw_affiliation_text"": ""Peking University"", ""institution"": ""Peking University"", ""country"": null}]"
2024.emnlp-main.150,,,,2024.emnlp-main.150,done,City University of Hong Kong | Mc Gill University,"# Collaborative Performance Prediction for Large Language Models

Qiyuan Zhang

City University of Hong Kong zhang732-c@my.cityu.edu.hk

Xue Liu

McGill University xueliu@cs.mcgill.ca

Fuyuan Lyu*

McGill University & MILAfuyuan.lyu@mail.mcgill.ca

Chen Ma*

City University of Hong Kong chenma@cityu.edu.hk",false,,,,"[{""raw_affiliation_text"": ""City University of Hong Kong"", ""institution"": ""City University of Hong Kong"", ""country"": null}, {""raw_affiliation_text"": ""McGill University"", ""institution"": ""Mc Gill University"", ""country"": null}]"
2024.emnlp-main.152,,,,2024.emnlp-main.152,done,Sun Yat-sen University | Tencent AI Lab,"# Knowledge Verification to Nip Hallucination in the Bud

Fanqi Wan $^{1*}$ , Xinting Huang $^{2\dagger}$ , Leyang Cui $^{2}$ , Xiaojun Quan $^{1\dagger}$ , Wei Bi $^{2}$ , Shuming Shi $^{2}$

$^{1}$ School of Computer Science and Engineering, Sun Yat-sen University, China

Tencent AI Lab

wanfq@mail2.sysu.edu.cn,quanxj3@mail.sysu.edu.cn

{timxthuang,leyangcui,victoriabi,shumingshi}@tencent.com",false,,,,"[{""raw_affiliation_text"": ""School of Computer Science and Engineering, Sun Yat-sen University, China"", ""institution"": ""Sun Yat-sen University"", ""country"": ""China""}, {""raw_affiliation_text"": ""Tencent AI Lab"", ""institution"": ""Tencent AI Lab"", ""country"": null}]"
2024.emnlp-main.149,,,,2024.emnlp-main.149,done,Nanjing University of Aeronautics and Astronautics | MIIT Key Laboratory of Pattern Analysis and Machine Intelligence,"# LEMoE: Advanced Mixture of Experts Adaptor for Lifelong Model Editing of Large Language Models

Renzhi Wang, Piji Li*

College of Computer Science and Technology,

Nanjing University of Aeronautics and Astronautics, China

MIIT Key Laboratory of Pattern Analysis and Machine Intelligence, Nanjing, China

{rzhwang,pjli}@nuaa.edu.cn",false,,,,"[{""raw_affiliation_text"": ""College of Computer Science and Technology, Nanjing University of Aeronautics and Astronautics, China"", ""institution"": ""Nanjing University of Aeronautics and Astronautics"", ""country"": ""China""}, {""raw_affiliation_text"": ""MIIT Key Laboratory of Pattern Analysis and Machine Intelligence, Nanjing, China"", ""institution"": ""MIIT Key Laboratory of Pattern Analysis and Machine Intelligence"", ""country"": ""China""}]"
2024.emnlp-main.148,,,,2024.emnlp-main.148,done,Microsoft Research | Tsinghua University,"# Instruction Pre-Training: Language Models are Supervised Multitask Learners

Daixuan Cheng†* Yuxian Gu‡ Shaohan Huang†‡ Junyu Bi† Minlie Huang‡Furu Wei†  
† Microsoft Research

† The CoAI Group, DCST, Institute for Artificial Intelligence, State Key Lab of Intelligent Technology and Systems,

Beijing National Research Center for Information Science and Technology, Tsinghua University

daixuancheng6@gmail.com guyx21@mails.tsinghua.edu.cn

{shaohanh, fuwei}@microsoft.com aihuang@tsinghua.edu.cn

https://huggingface.co/instruction-pretrain",false,,,,"[{""raw_affiliation_text"": ""Microsoft Research"", ""institution"": ""Microsoft Research"", ""country"": null}, {""raw_affiliation_text"": ""The CoAI Group, DCST, Institute for Artificial Intelligence, State Key Lab of Intelligent Technology and Systems, Beijing National Research Center for Information Science and Technology, Tsinghua University"", ""institution"": ""Tsinghua University"", ""country"": null}]"
2024.emnlp-main.154,,,,2024.emnlp-main.154,done,University of Würzburg | Wü NLP,"# African or European Swallow? Benchmarking Large Vision-Language Models for Fine-Grained Object Classification

Gregor Geigle $^{12}$ Radu Timofte $^{2}$ Goran Glavaš

<sup>1</sup>WüNLP, <sup>2</sup>Computer Vision Lab, CAIDAS, University of Würzburg,

gregor.geigle@uni-wuerzburg.de",false,,,,"[{""raw_affiliation_text"": ""Computer Vision Lab, CAIDAS, University of Würzburg,"", ""institution"": ""University of Würzburg"", ""country"": null}, {""raw_affiliation_text"": ""WüNLP,"", ""institution"": ""Wü NLP"", ""country"": null}]"
2024.emnlp-main.153,,,,2024.emnlp-main.153,done,Bosch Center for Artificial Intelligence | University of Augsburg | TU Dresden,"# QUITE: Quantifying Uncertainty in Natural Language Text in Bayesian Reasoning Scenarios

Timo Pierre Schrader $^{1,2}$ Lukas Lange $^{1}$ Simon Razniewski $^{3}$ Annemarie Friedrich $^{2}$

<sup>1</sup>Bosch Center for Artificial Intelligence, Renningen, Germany

$^{2}$ University of Augsburg, Augsburg, Germany

$^{3}$ ScaDS.AI & TU Dresden, Dresden, Germany

timo.schrader|lukas.lange@de.bosch.com

simon.razniewski@tu-dresden.de

annemarie.friedrich@informatik.uni-augsburg.de",false,,,,"[{""raw_affiliation_text"": ""Bosch Center for Artificial Intelligence, Renningen, Germany"", ""institution"": ""Bosch Center for Artificial Intelligence"", ""country"": ""Germany""}, {""raw_affiliation_text"": ""University of Augsburg, Augsburg, Germany"", ""institution"": ""University of Augsburg"", ""country"": ""Germany""}, {""raw_affiliation_text"": ""ScaDS.AI & TU Dresden, Dresden, Germany"", ""institution"": ""TU Dresden"", ""country"": ""Germany""}]"
2024.emnlp-main.156,,,,2024.emnlp-main.156,done,University of Lille,"# To Word Senses and Beyond: Inducing Concepts with Contextualized Language Models

Bastien Liétard and Pascal Denis and Mikaela Keller

University of Lille, Inria, CNRS, Centrale Lille,

UMR 9189 - CRISAL, F-59000 Lille, France

first_name.last_name@inria.fr",false,,,,"[{""raw_affiliation_text"": ""University of Lille, Inria, CNRS, Centrale Lille, UMR 9189 - CRISAL, F-59000 Lille, France"", ""institution"": ""University of Lille"", ""country"": ""France""}]"
2024.emnlp-main.155,,,,2024.emnlp-main.155,done,Chinese Academy of Sciences | University of Chinese Academy of Sciences | Hunan Normal University,"# Whispers that Shake Foundations: Analyzing and Mitigating False Premise Hallucinations in Large Language Models

Hongbang Yuan $^{1,2}$ , Pengfei Cao $^{1,2}$ , Zhuoran Jin $^{1,2}$ , Yubo Chen $^{1,2,*}$ Daojian Zeng $^{3}$ , Kang Liu $^{1,2}$ , Jun Zhao $^{1,2}$

<sup>1</sup>The Key Laboratory of Cognition and Decision Intelligence for Complex Systems, Institute of Automation, Chinese Academy of Sciences, Beijing, China

$^{2}$ School of Artificial Intelligence, University of Chinese Academy of Sciences, Beijing, China $^{3}$ Hunan Normal University, Changsha, China

{hongbang.yuan, pengfei.cao, zhuoran.jin, yubo.chen, kliu, jzhao} @nlpr.ia.ac.cn",false,,,,"[{""raw_affiliation_text"": ""The Key Laboratory of Cognition and Decision Intelligence for Complex Systems, Institute of Automation, Chinese Academy of Sciences, Beijing, China"", ""institution"": ""Chinese Academy of Sciences"", ""country"": ""China""}, {""raw_affiliation_text"": ""School of Artificial Intelligence, University of Chinese Academy of Sciences, Beijing, China"", ""institution"": ""University of Chinese Academy of Sciences"", ""country"": ""China""}, {""raw_affiliation_text"": ""Hunan Normal University, Changsha, China"", ""institution"": ""Hunan Normal University"", ""country"": ""China""}]"
2024.emnlp-main.158,,,,2024.emnlp-main.158,done,University of Edinburgh | Huawei IT Innovation and Research Center,"# An Electoral Approach to Diversify LLM-based Multi-Agent Collective Decision-Making

Xiutian Zhao

University of Edinburgh x.zhao-103@sms.ed.ac.uk

Ke Wang, Wei Peng

Huawei IT Innovation and Research Center {wangke215, peng.wei1}@huawei.com",false,,,,"[{""raw_affiliation_text"": ""University of Edinburgh"", ""institution"": ""University of Edinburgh"", ""country"": null}, {""raw_affiliation_text"": ""Huawei IT Innovation and Research Center"", ""institution"": ""Huawei IT Innovation and Research Center"", ""country"": null}]"
2024.emnlp-main.157,,,,2024.emnlp-main.157,done,Beihang University | Tsinghua University | Zhongguancun Laboratory,"# ASETF: A Novel Method for Jailbreak Attack on LLMs through Translate Suffix Embeddings

Warning: this paper contains content that may be offensive or upsetting.

Hao Wang $^{1*}$ , Hao Li $^{1†}$ , Minlie Huang $^{2,3}$ , Lei Sha $^{1,3‡}$

$^{1}$ Institute of Artificial Intelligence, Beihang University

2The CoAI group, DCST, Tsinghua University

$^{3}$ Zhongguancun Laboratory, Beijing, China

wanghao.ai@buaa.edu.cn, shalei@buaa.edu.cn",false,,,,"[{""raw_affiliation_text"": ""Institute of Artificial Intelligence, Beihang University"", ""institution"": ""Beihang University"", ""country"": null}, {""raw_affiliation_text"": ""The CoAI group, DCST, Tsinghua University"", ""institution"": ""Tsinghua University"", ""country"": null}, {""raw_affiliation_text"": ""Zhongguancun Laboratory, Beijing, China"", ""institution"": ""Zhongguancun Laboratory"", ""country"": ""China""}]"
2024.emnlp-main.159,,,,2024.emnlp-main.159,done,University of Würzburg | Wü NLP,"# Does Object Grounding Really Reduce Hallucination of Large Vision-Language Models?

Gregor Geigle $^{12}$ Radu Timofte $^{2}$ Goran Glavaš

<sup>1</sup>WüNLP, <sup>2</sup>Computer Vision Lab, CAIDAS, University of Würzburg,

gregor.geigle@uni-wuerzburg.de",false,,,,"[{""raw_affiliation_text"": ""Computer Vision Lab, CAIDAS, University of Würzburg,"", ""institution"": ""University of Würzburg"", ""country"": null}, {""raw_affiliation_text"": ""WüNLP,"", ""institution"": ""Wü NLP"", ""country"": null}]"
2024.emnlp-main.160,,,,2024.emnlp-main.160,done,Harbin Institute of Technology (Shenzhen) | Huawei Technologies Ltd.,"# Take Off the Training Wheels! Progressive In-Context Learning for Effective Alignment

Zhenyu Liu $^{1}$ , Dongfang Li $^{1}$ , Xinshuo Hu $^{1}$ , Xinping Zhao $^{1}$ , Yibin Chen $^{2}$ , Baotian Hu $^{1\boxtimes}$ , Min Zhang $^{1}$

<sup>1</sup>Harbin Institute of Technology (Shenzhen), Shenzhen, China

$^{2}$ Huawei Cloud, Huawei Technologies Ltd.

liuzhenyuhit@gmail.com, chenyibin4@huawei.com,

{lidongfang, hubaotian, zhangmin2021}@hit.edu.cn",false,,,,"[{""raw_affiliation_text"": ""Harbin Institute of Technology (Shenzhen), Shenzhen, China"", ""institution"": ""Harbin Institute of Technology (Shenzhen)"", ""country"": ""China""}, {""raw_affiliation_text"": ""Huawei Cloud, Huawei Technologies Ltd."", ""institution"": ""Huawei Technologies Ltd."", ""country"": null}]"
2024.emnlp-main.162,,,,2024.emnlp-main.162,done,East China Normal University | Fudan University | Southwest Petroleum University,"# Message Passing on Semantic-Anchor-Graphs for Fine-grained Emotion Representation Learning and Classification

Pinyi Zhang $^{1,\ast}$ , Jingyang Chen $^{2,\ast}$ , Junchen Shen $^{1,\ast}$ , Zijie Zhai $^{1,\ast}$ , Ping Li $^{3,\dagger}$ , Jie Zhang $^{2}$ , Kai Zhang $^{1,\dagger}$

$^{1}$ School of Computer Science and Technology, East China Normal University

$^{2}$ Institute of Science and Technology for Brain-inspired intelligence, Fudan University

$^{3}$ School of Computer Science and Software Engineering, Southwest Petroleum University

51265901020@stu.ecnu.edu.cn, 21110850022@m.fudan.edu.cn, 51215901048@stu.ecnu.edu.cn  
51265901041@stu.ecnu.edu.cn, dping.li@gmail.com, jzhang080@gmail.com, kzhang980@gmail.com",false,,,,"[{""raw_affiliation_text"": ""School of Computer Science and Technology, East China Normal University"", ""institution"": ""East China Normal University"", ""country"": null}, {""raw_affiliation_text"": ""Institute of Science and Technology for Brain-inspired intelligence, Fudan University"", ""institution"": ""Fudan University"", ""country"": null}, {""raw_affiliation_text"": ""School of Computer Science and Software Engineering, Southwest Petroleum University"", ""institution"": ""Southwest Petroleum University"", ""country"": null}]"
2024.emnlp-main.164,,,,2024.emnlp-main.164,done,Beijing University of Posts and Telecommunications,"# Alignment-Enhanced Decoding: Defending Jailbreaks via Token-Level Adaptive Refining of Probability Distributions

WARNING: This paper contains harmful content that can be offensive.

Quan Liu*, Zhenhong Zhou*, Longzhu He, Yi Liu, Wei Zhang, Sen Su†,

Beijing University of Posts and Telecommunications

{liuquan, zhouzhenhong, helongzhu, zhangwei2024, susen} @bupt.edu.cn, yiliu_cookie.april@gmail.com",false,,,,"[{""raw_affiliation_text"": ""Beijing University of Posts and Telecommunications"", ""institution"": ""Beijing University of Posts and Telecommunications"", ""country"": null}]"
2024.emnlp-main.16,,,,2024.emnlp-main.16,done,The Hebrew University of Jerusalem | Google Research | The Hebrew University Business School | Hebrew University | Technion,"# Systematic Biases in LLM Simulations of Debates

Amir Taubenfeld $^{12*}$

Yaniv Dover34

Roi Reichart<sup>5</sup>

Ariel Goldstein236

*Corresponding Author: amirt@google.com

<sup>1</sup>The Hebrew University of Jerusalem, School of Computer Science and Engineering <sup>2</sup>Google Research

<sup>3</sup>The Hebrew University Business School, Jerusalem, Israel

$^{4}$ Federmann Center for the Study of Rationality, Hebrew University, Jerusalem, Israel

$^{5}$ Faculty of Data and Decision Sciences, Technion

$^{6}$ Department of Cognitive and Brain Sciences, Hebrew University, Jerusalem, Israel",false,,,,"[{""raw_affiliation_text"": ""The Hebrew University of Jerusalem, School of Computer Science and Engineering"", ""institution"": ""The Hebrew University of Jerusalem"", ""country"": null}, {""raw_affiliation_text"": ""Google Research"", ""institution"": ""Google Research"", ""country"": null}, {""raw_affiliation_text"": ""The Hebrew University Business School, Jerusalem, Israel"", ""institution"": ""The Hebrew University Business School"", ""country"": ""Israel""}, {""raw_affiliation_text"": ""Federmann Center for the Study of Rationality, Hebrew University, Jerusalem, Israel"", ""institution"": ""Hebrew University"", ""country"": ""Israel""}, {""raw_affiliation_text"": ""Faculty of Data and Decision Sciences, Technion"", ""institution"": ""Technion"", ""country"": null}]"
2024.emnlp-main.166,,,,2024.emnlp-main.166,done,"Istituto di Linguistica Computazionale ""Antonio Zampolli"" (CNR-ILC) | Italia NLP Lab","# Evaluating Large Language Models via Linguistic Profiling

Alessio Miaschi, Felice Dell'Orletta, Giulia Venturi

Istituto di Linguistica Computazionale ""Antonio Zampolli"" (CNR-ILC)

ItaliaNLP Lab, Pisa

{name.surname}@ilc.cnr.it",false,,,,"[{""raw_affiliation_text"": ""Istituto di Linguistica Computazionale \""Antonio Zampolli\"" (CNR-ILC)"", ""institution"": ""Istituto di Linguistica Computazionale \""Antonio Zampolli\"" (CNR-ILC)"", ""country"": ""null""}, {""raw_affiliation_text"": ""ItaliaNLP Lab, Pisa"", ""institution"": ""Italia NLP Lab"", ""country"": ""null""}]"
2024.emnlp-main.163,,,,2024.emnlp-main.163,done,Zhejiang University | Shanghai Institute for Advanced Study of Zhejiang University | Shanghai Jiao Tong University | Shanghai AI Laboratory,"# PhiloGPT: A Philology-Oriented Large Language Model for Ancient Chinese Manuscripts with Dunhuang as Case Study

Yuqing Zhang $^{1*}$ , Baoyi He $^{1*}$ , Yihan Chen $^{1}$ , Hangqi Li $^{1}$ , Yue Han $^{1}$ , Shengyu Zhang $^{1,2\dagger}$ , Huaiyong Dou $^{1}$ , Junchi Yan $^{3,4}$ , Zemin Liu $^{1}$ , Yongquan Zhang $^{1}$ , Fei Wu $^{1,2,4\dagger}$

<sup>1</sup>Zhejiang University, Hangzhou, China

$^{2}$ Shanghai Institute for Advanced Study of Zhejiang University, Shanghai, China

$^{3}$ Shanghai Jiao Tong University, Shanghai, China

$^{4}$ Shanghai AI Laboratory, Shanghai, China

{yuqingz7, 12321037, 3210100995, zjhanyue, 3210105819, sy_zhang, liu.zemin, wufei}@zju.edu.cn

douhyong@163.com, yanjunchi@sjtu.edu.cn, zdzyq@emb.zju.edu.cn",false,,,,"[{""raw_affiliation_text"": ""Zhejiang University, Hangzhou, China"", ""institution"": ""Zhejiang University"", ""country"": ""China""}, {""raw_affiliation_text"": ""Shanghai Institute for Advanced Study of Zhejiang University, Shanghai, China"", ""institution"": ""Shanghai Institute for Advanced Study of Zhejiang University"", ""country"": ""China""}, {""raw_affiliation_text"": ""Shanghai Jiao Tong University, Shanghai, China"", ""institution"": ""Shanghai Jiao Tong University"", ""country"": ""China""}, {""raw_affiliation_text"": ""Shanghai AI Laboratory, Shanghai, China"", ""institution"": ""Shanghai AI Laboratory"", ""country"": ""China""}]"
2024.emnlp-main.161,,,,2024.emnlp-main.161,done,"Northwestern Polytechnical University | Alibaba Group | Binjiang Institute of Artificial Intelligence, ZJUT","# MoDULA: Mixture of Domain-Specific and Universal LoRA for Multi-Task Learning

Yufei Ma $^{1,*}$ Zihan Liang $^{3,*}$ Huangyu Dai $^{3,*}$ Ben Chen $^{3,\dagger}$

Dehong Gao $^{1,4,\dagger}$ Zhuoran Ran $^{2,3}$ Zihan Wang $^{3}$ Linbo Jin $^{3}$

Wen Jiang<sup>3</sup> Guannan Zhang<sup>3</sup> Xiaoyan Cai<sup>2</sup> Libin Yang<sup>1</sup>

<sup>1</sup>Northwestern Polytechnical University, School of Cybersecurity, Xi'an, China

$^{2}$ Northwestern Polytechnical University, School of Automation, Xi'an, China

3Alibaba Group, Hangzhou, China

$^{4}$ Binjiang Institute of Artificial Intelligence, ZJUT, Hangzhou, China",false,,,,"[{""raw_affiliation_text"": ""Northwestern Polytechnical University, School of Cybersecurity, Xi'an, China"", ""institution"": ""Northwestern Polytechnical University"", ""country"": ""China""}, {""raw_affiliation_text"": ""Alibaba Group, Hangzhou, China"", ""institution"": ""Alibaba Group"", ""country"": ""China""}, {""raw_affiliation_text"": ""Binjiang Institute of Artificial Intelligence, ZJUT, Hangzhou, China"", ""institution"": ""Binjiang Institute of Artificial Intelligence, ZJUT"", ""country"": ""China""}]"
2024.emnlp-main.167,,,,2024.emnlp-main.167,done,The University of Sheffield | University of Surrey | The University of Manchester,"# With Ears to See and Eyes to Hear: Sound Symbolism Experiments with Multimodal Large Language Models

Tyler Loakman<sup>1</sup>, Yucheng Li<sup>2</sup> and Chenghua Lin<sup>1,3*</sup>

$^{1}$ Department of Computer Science, The University of Sheffield, UK

$^{2}$ Department of Computer Science, University of Surrey, UK

$^{3}$ Department of Computer Science, The University of Manchester, UK

tcloakman1@sheffield.ac.uk

yucheng.li@surrey.ac.uk chenghua.lin@manchester.ac.uk",false,,,,"[{""raw_affiliation_text"": ""Department of Computer Science, The University of Sheffield, UK"", ""institution"": ""The University of Sheffield"", ""country"": ""UK""}, {""raw_affiliation_text"": ""Department of Computer Science, University of Surrey, UK"", ""institution"": ""University of Surrey"", ""country"": ""UK""}, {""raw_affiliation_text"": ""Department of Computer Science, The University of Manchester, UK"", ""institution"": ""The University of Manchester"", ""country"": ""UK""}]"
2024.emnlp-main.169,,,,2024.emnlp-main.169,done,Kyoto University | RIKEN,"# Understanding Higher-Order Correlations Among Semantic Components in Embeddings

Momose Oyama<sup>1,2</sup> Hiroaki Yamagiwa<sup>1</sup> Hidetoshi Shimodaira<sup>1,2</sup>

$^{1}$ Kyoto University $^{2}$ RIKEN

oyama.momose@sys.i.kyoto-u.ac.jp, hiroaki.yamagiwa@sys.i.kyoto-u.ac.jp, shimo@i.kyoto-u.ac.jp",false,,,,"[{""raw_affiliation_text"": ""Kyoto University"", ""institution"": ""Kyoto University"", ""country"": null}, {""raw_affiliation_text"": ""RIKEN"", ""institution"": ""RIKEN"", ""country"": null}]"
2024.emnlp-main.17,,,,2024.emnlp-main.17,done,Northeastern University | Microsoft Research,"# Studying and Mitigating Biases in Sign Language Understanding Models

Katherine Atwell

Northeastern University

atwell.ka@northeastern.edu

Danielle Bragg

Microsoft Research

danielle.bragg@microsoft.com

Malihe Alikhani

Northeastern University

m.alikhani@northeastern.edu",false,,,,"[{""raw_affiliation_text"": ""Northeastern University"", ""institution"": ""Northeastern University"", ""country"": null}, {""raw_affiliation_text"": ""Microsoft Research"", ""institution"": ""Microsoft Research"", ""country"": null}]"
2024.emnlp-main.165,,,,2024.emnlp-main.165,done,Shanghai Artificial Intelligence Laboratory | Fudan University | Shanghai Jiao Tong University,"# MiniConGTS: A Near Ultimate Minimalist Contrastive Grid Tagging Scheme for Aspect Sentiment Triplet Extraction

Qiao Sun $^{1,2}$ Liujia Yang $^{1,4}$ Minghao Ma $^{1,3}$ Nanyang Ye $^{4*}$ Qinying Gu $^{1*}$

$^{1}$ Shanghai Artificial Intelligence Laboratory, China

$^{2}$ Academy of Engineering and Technology, Fudan University, China

$^{3}$ School of Information Science and Technology, Fudan University, China

$^{4}$ Shanghai Jiao Tong University, China

qiaosun22@m.fudan.edu.cn 20307130024@fudan.edu.cn

yangliujia1008@sjtu.edu.cn ynylincolncam@gmail.com guqinying@pjlab.org.cn",false,,,,"[{""raw_affiliation_text"": ""Shanghai Artificial Intelligence Laboratory, China"", ""institution"": ""Shanghai Artificial Intelligence Laboratory"", ""country"": ""China""}, {""raw_affiliation_text"": ""Academy of Engineering and Technology, Fudan University, China"", ""institution"": ""Fudan University"", ""country"": ""China""}, {""raw_affiliation_text"": ""Shanghai Jiao Tong University, China"", ""institution"": ""Shanghai Jiao Tong University"", ""country"": ""China""}]"
2024.emnlp-main.171,,,,2024.emnlp-main.171,done,Amazon Research | Bar-Ilan University | Allen Institute for AI,"# Evaluating D-MERIT of Partial-annotation on Information Retrieval

Royi Rassin $^{1*,2}$ Yaron Fairstein $^{1}$ Oren Kalinsky $^{1}$ Guy Kushilevitz $^{1}$ Nachshon Cohen $^{1}$ Alexander Libov $^{1}$ Yoav Goldberg $^{2,3}$

$^{1}$ Amazon Research $^{2}$ Bar-Ilan University $^{3}$ Allen Institute for AI

{rassinroyi, yyfairstein, orenkalinsky, yoav.goldberg}@gmail.com

{guyk, nachshon, alibov} @amazon.com",false,,,,"[{""raw_affiliation_text"": ""Amazon Research"", ""institution"": ""Amazon Research"", ""country"": null}, {""raw_affiliation_text"": ""Bar-Ilan University"", ""institution"": ""Bar-Ilan University"", ""country"": null}, {""raw_affiliation_text"": ""Allen Institute for AI"", ""institution"": ""Allen Institute for AI"", ""country"": null}]"
2024.emnlp-main.168,,,,2024.emnlp-main.168,done,Tsinghua University | Beijing Institute of Technology,"# KB-Plugin: A Plug-and-play Framework for Large Language Models to Induce Programs over Low-resourced Knowledge Bases

Jiajie Zhang $^{1}$ , Shulin Cao $^{1}$ , Linmei Hu $^{2}$ , Ling Feng $^{1}$ , Lei Hou $^{1*}$ , Juanzi Li $^{1}$

$^{1}$ Tsinghua University $^{2}$ Beijing Institute of Technology

zhangjj23@mails.tsinghua.edu.cn",false,,,,"[{""raw_affiliation_text"": ""Tsinghua University"", ""institution"": ""Tsinghua University"", ""country"": null}, {""raw_affiliation_text"": ""Beijing Institute of Technology"", ""institution"": ""Beijing Institute of Technology"", ""country"": null}]"
2024.emnlp-main.172,,,,2024.emnlp-main.172,done,University of Manchester | Idiap Research Institute,"# Verification and Refinement of Natural Language Explanations through LLM-Symbolic Theorem Proving

Xin Quan $^{1}$ , Marco Valentino $^{2}$ , Louise A. Dennis $^{1}$ , André Freitas $^{1,2,3}$

$^{1}$ Department of Computer Science, University of Manchester, UK $^{2}$ Idiap Research Institute, Switzerland

$^{3}$ National Biomarker Centre, CRUK-MI, University of Manchester, UK $^{1}$ {name.surname}@manchester.ac.uk

2{name.surname}@idiap.ch",false,,,,"[{""raw_affiliation_text"": ""Department of Computer Science, University of Manchester, UK"", ""institution"": ""University of Manchester"", ""country"": ""UK""}, {""raw_affiliation_text"": ""Idiap Research Institute, Switzerland"", ""institution"": ""Idiap Research Institute"", ""country"": ""Switzerland""}]"
2024.emnlp-main.173,,,,2024.emnlp-main.173,done,Fudan University | Meituan,"# Calibrating the Confidence of Large Language Models by Eliciting Fidelity

Mozhi Zhang $^{1,2*}$ , Mianqiu Huang $^{1,2}$ , Rundong Shi $^{3}$ , Linsen Guo $^{3}$ , Chong Peng $^{3}$ , Peng Yan $^{3}$ , Yaqian Zhou $^{1,2}$ Xipeng Qiu $^{1,2\dagger}$

$^{1}$ School of Computer Science, Fudan University

$^{2}$ Shanghai Key Laboratory of Intelligent Information Processing, Fudan University

3 Meituan

{mzzhang22, mqhuang23}@m.fudan.edu.cn

{shirundong}@meituan.com

{zhouyaqian, xpqiu}@fudan.edu.cn",false,,,,"[{""raw_affiliation_text"": ""School of Computer Science, Fudan University"", ""institution"": ""Fudan University"", ""country"": null}, {""raw_affiliation_text"": ""Meituan"", ""institution"": ""Meituan"", ""country"": null}]"
2024.emnlp-main.176,,,,2024.emnlp-main.176,done,Ubisoft La Forge,"# Zero-shot Cross-Linguual Transfer for Synthetic Data Generation in Grammatical Error Detection

Gaetan Lopez Latouche and Marc-André Carbonneau and Ben Swanson  
Ubisoft La Forge

{gaetan.lopez-latouche,marc-andre.carbonneau2,ben.swanson2} @ ubisoft.com",false,,,,"[{""raw_affiliation_text"": ""Ubisoft La Forge"", ""institution"": ""Ubisoft La Forge"", ""country"": null}]"
2024.emnlp-main.175,,,,2024.emnlp-main.175,done,National University of Science and Technology POLITEHNICA Bucharest | University of Illinois at Chicago,"# How Hard is this Test Set? NLI Characterization by Exploiting Training Dynamics

Adrian Cosma<sup>1</sup>, Stefan Ruseti<sup>1</sup>, Mihai Dascalu<sup>1</sup>, Cornelia Caragea<sup>2</sup>

$^{1}$ National University of Science and Technology POLITEHNICA Bucharest, Bucureș, Romania $^{2}$ University of Illinois at Chicago, Chicago, IL

{loan_adrian.cosma, stefan_ruseti, mihai_dascalu}@upb.ro cornelia@uic.edu",false,,,,"[{""raw_affiliation_text"": ""National University of Science and Technology POLITEHNICA Bucharest, Bucureș, Romania"", ""institution"": ""National University of Science and Technology POLITEHNICA Bucharest"", ""country"": ""Romania""}, {""raw_affiliation_text"": ""University of Illinois at Chicago, Chicago, IL"", ""institution"": ""University of Illinois at Chicago"", ""country"": null}]"
2024.emnlp-main.18,,,,2024.emnlp-main.18,done,,"# Uncertainty in Language Models: Assessment through Rank-Calibration

Xinmeng Huang*† Shuo Li*†

Mengxin $\mathbf{Y}\mathbf{u}^{\dagger}$ Matteo Sesia‡ Hamed Hassa

Insup Lee†

Osbert Bastani\*

Edgar Dobriban\*",false,,,,[]
2024.emnlp-main.174,,,,2024.emnlp-main.174,done,The Hong Kong Polytechnic University | Saarland University | Eastern Institute of Technology,"# The Accuracy Paradox in RLHF: When Better Reward Models Don’t Yield Better Language Models

Yanjun Chen $^{1,3}$ , Dawei Zhu $^{2}$ , Yirong Sun $^{3}$ , Xinghao Chen $^{1,3}$ , Wei Zhang $^{3*}$ , Xiaoyu Shen $^{3*}$

$^{1}$ Department of Computing, The Hong Kong Polytechnic University

$^{2}$ Saarland University, Saarland Informatics

<sup>3</sup> Digital Twin Institute, Eastern Institute of Technology, Ningbo, China

yan-jun.chen@connect.polyu.hk {zhw,xyshen} $@$ eitech.edu.cn",false,,,,"[{""raw_affiliation_text"": ""Department of Computing, The Hong Kong Polytechnic University"", ""institution"": ""The Hong Kong Polytechnic University"", ""country"": null}, {""raw_affiliation_text"": ""Saarland University, Saarland Informatics"", ""institution"": ""Saarland University"", ""country"": null}, {""raw_affiliation_text"": ""Digital Twin Institute, Eastern Institute of Technology, Ningbo, China"", ""institution"": ""Eastern Institute of Technology"", ""country"": ""China""}]"
