paper_id,source_pdf,uploaded_pdf,batch_id,data_id,status,affiliations,raw_first_page_text,ocr_fallback_used,ocr_image_paths,ocr_transcribed_text,error,affiliation_details_json
2021.emnlp-main.541,,,,2021.emnlp-main.541,done,Google,"# Residual Adapters for Parameter-Efficient ASR Adaptation to Atypical and Accented Speech

Katrin Tomanek,\* Vicky Zayats,\* Dirk Padfield, Kara Vaillancourt, Fadi Biadsy Google, USA

{katririntomanek,vzayats,padfield,kvailla,biadsy}@google.com",false,,,,"[{""raw_affiliation_text"": ""Google, USA"", ""institution"": ""Google"", ""country"": ""USA""}]"
2021.emnlp-main.540,,,,2021.emnlp-main.540,done,Microsoft Research,"# Interactive Machine Comprehension with Dynamic Knowledge Graphs

Xingdi Yuan

Microsoft Research, Montreal

eric.yuan@microsoft.com",false,,,,"[{""raw_affiliation_text"": ""Microsoft Research, Montreal"", ""institution"": ""Microsoft Research"", ""country"": null}]"
2021.emnlp-main.543,,,,2021.emnlp-main.543,done,University of North Carolina at Chapel Hill,"# Integrating Visuospatial, Linguistic and Commonsense Structure into Story Visualization

Adyasha Maharana Mohit Bansal

Department of Computer Science

University of North Carolina at Chapel Hill

{adyasha,mbansal}@cs.unc.edu",false,,,,"[{""raw_affiliation_text"": ""Department of Computer Science University of North Carolina at Chapel Hill"", ""institution"": ""University of North Carolina at Chapel Hill"", ""country"": null}]"
2021.emnlp-main.542,,,,2021.emnlp-main.542,done,University of Maryland | University of Virginia | Amazon Alexa | Rice University,"# Visual News: Benchmark and Challenges in News Image Captioning

Fuxiao Liu

University of Maryland

fl3es@umd.edu

Tianlu Wang

University of Virginia

tianlu@virginia.edu

Yinghan Wang*

Amazon Alexa

yinghanw@amazon.com

Vicente Ordonez

Rice University

vicenteor@rice.edu",false,,,,"[{""raw_affiliation_text"": ""University of Maryland"", ""institution"": ""University of Maryland"", ""country"": null}, {""raw_affiliation_text"": ""University of Virginia"", ""institution"": ""University of Virginia"", ""country"": null}, {""raw_affiliation_text"": ""Amazon Alexa"", ""institution"": ""Amazon Alexa"", ""country"": null}, {""raw_affiliation_text"": ""Rice University"", ""institution"": ""Rice University"", ""country"": null}]"
2021.emnlp-main.548,,,,2021.emnlp-main.548,done,The Ohio State University,"# SYSML: StYlometry with Structure and Multitask Learning: Implications for Darknet Forum Migrant Analysis

Pranav Maneriker Yuntian He Srinivasan Parthasarathy

The Ohio State University

{maneriker.1@,he.1773,parthasarathy.2}@osu.edu",false,,,,"[{""raw_affiliation_text"": ""The Ohio State University"", ""institution"": ""The Ohio State University"", ""country"": null}]"
2021.emnlp-main.547,,,,2021.emnlp-main.547,done,Vrije Universiteit Amsterdam,"# Tribrid: Stance Classification with Neural Inconsistency Detection

Song Yang

Department of Computer Science

Vrije Universiteit Amsterdam

The Netherlands

s.yang@student.vu.nl

Jacopo Urbani

Department of Computer Science

Vrije Universiteit Amsterdam

The Netherlands

jacopo@cs.vu.nl",false,,,,"[{""raw_affiliation_text"": ""Department of Computer Science, Vrije Universiteit Amsterdam, The Netherlands"", ""institution"": ""Vrije Universiteit Amsterdam"", ""country"": ""The Netherlands""}]"
2021.emnlp-main.549,,,,2021.emnlp-main.549,done,Institut Polytechnique de Paris | SNCF,"# Few-Shot Emotion Recognition in Conversation with Sequential Prototypical Networks

Gäel Guibon<sup>1,2</sup>, Matthieu Labeau<sup>1</sup>, Hélène Flamein<sup>2</sup>, Luce Lefeuvre<sup>2</sup>, and Chloé Clavel<sup>1</sup>

$^{1}$ LTCI, Télécom-Paris, Institut Polytechnique de Paris $^{2}$ Direction Innovation & Recherche SNCF

{gael.guibon,matthieu.labeau,chloe.clavel}@telecom-paris.fr

{ext.gael.quibon,helene.flamein,luce.lefeuvre}@sncf.fr",false,,,,"[{""raw_affiliation_text"": ""LTCI, Télécom-Paris, Institut Polytechnique de Paris"", ""institution"": ""Institut Polytechnique de Paris"", ""country"": null}, {""raw_affiliation_text"": ""Direction Innovation & Recherche SNCF"", ""institution"": ""SNCF"", ""country"": null}]"
2021.emnlp-main.55,,,,2021.emnlp-main.55,done,Carnegie Mellon University | University of California San Diego,"# Truth-Conditional Captioning of Time Series Data

# Harsh Jhamtani

School of Computer Science

Carnegie Mellon University

jharsh@cs.cmu.edu

# Taylor Berg-Kirkpatrick

Computer Science and Engineering

University of California San Diego

tberg@ucsd.eng.edu",false,,,,"[{""raw_affiliation_text"": ""School of Computer Science, Carnegie Mellon University"", ""institution"": ""Carnegie Mellon University"", ""country"": null}, {""raw_affiliation_text"": ""Computer Science and Engineering, University of California San Diego"", ""institution"": ""University of California San Diego"", ""country"": null}]"
2021.emnlp-main.550,,,,2021.emnlp-main.550,done,University of Illinois at Chicago | Facebook AI Research | Amazon AWS AI,"# CLASSIC: Continual and Contrastive Learning of Aspect Sentiment Classification Tasks

Zixuan Ke $^{1}$ , Bing Liu $^{1}$ , Hu Xu $^{2}$ and Lei Shu $^{3*}$

$^{1}$ Department of Computer Science, University of Illinois at Chicago

$^{2}$ Facebook AI Research

3Amazon AWS AI

1{zke4, liub}@uic.edu

$^{2}$ huxu@fb.com

3shulindt@gmail.com",false,,,,"[{""raw_affiliation_text"": ""Department of Computer Science, University of Illinois at Chicago"", ""institution"": ""University of Illinois at Chicago"", ""country"": ""null""}, {""raw_affiliation_text"": ""Facebook AI Research"", ""institution"": ""Facebook AI Research"", ""country"": ""null""}, {""raw_affiliation_text"": ""Amazon AWS AI"", ""institution"": ""Amazon AWS AI"", ""country"": ""null""}]"
2021.emnlp-main.551,,,,2021.emnlp-main.551,done,Southeast University | University of Warwick | Alan Turing Institute,"# Implicit Sentiment Analysis with Event-Centered Text Representation

Deyu Zhou $^{1*}$ , Jianan Wang $^{1}$ , Linhai Zhang $^{1}$ , Yulan He $^{2,3}$

$^{1}$ School of Computer Science and Engineering, Key Laboratory of Computer Network and Information Integration, Ministry of Education, Southeast University, China

$^{2}$ Department of Computer Science, University of Warwick, UK

$^{3}$ Alan Turing Institute, UK

{d.zhou, jnwang, lzhang472}@seu.edu.cn,

yulan.he@warwick.ac.uk",false,,,,"[{""raw_affiliation_text"": ""School of Computer Science and Engineering, Key Laboratory of Computer Network and Information Integration, Ministry of Education, Southeast University, China"", ""institution"": ""Southeast University"", ""country"": ""China""}, {""raw_affiliation_text"": ""Department of Computer Science, University of Warwick, UK"", ""institution"": ""University of Warwick"", ""country"": ""UK""}, {""raw_affiliation_text"": ""Alan Turing Institute, UK"", ""institution"": ""Alan Turing Institute"", ""country"": ""UK""}]"
2021.emnlp-main.553,,,,2021.emnlp-main.553,done,Carnegie Mellon University | George Mason University,"# When is Wall a Pared and when a Muro?: Extracting Rules Governing Lexical Selection

Aditi Chaudhary†, Kayo Yin†, Antonios Anastasopoulos‡, Graham Neubig†

†Carnegie Mellon University, ‡George Mason University

{aschaudh, kayoy, gneubig}@cs.cmu.edu antonis@gmu.edu",false,,,,"[{""raw_affiliation_text"": ""Carnegie Mellon University"", ""institution"": ""Carnegie Mellon University"", ""country"": null}, {""raw_affiliation_text"": ""George Mason University"", ""institution"": ""George Mason University"", ""country"": null}]"
2021.emnlp-main.552,,,,2021.emnlp-main.552,done,Princeton University | Tsinghua University,"# SimCSE: Simple Contrastive Learning of Sentence Embeddings

Tianyu Gao†* Xingcheng Yao‡* Danqi Chen†

$^{\dagger}$ Department of Computer Science, Princeton University

$^{\ddagger}$ Institute for Interdisciplinary Information Sciences, Tsinghua University

{tianyug, danqic}@cs.princeton.edu

yxc18@mails.tsinghua.edu.cn",false,,,,"[{""raw_affiliation_text"": ""Department of Computer Science, Princeton University"", ""institution"": ""Princeton University"", ""country"": null}, {""raw_affiliation_text"": ""Institute for Interdisciplinary Information Sciences, Tsinghua University"", ""institution"": ""Tsinghua University"", ""country"": null}]"
2021.emnlp-main.554,,,,2021.emnlp-main.554,done,Saarland University,"# Aligning Actions Across Recipe Graphs

# Lucia Donatelli, Theresa Schmidt, Debanjali Biswas, Arne Kohn, Fangzhou Zhai, Alexander Koller

Department of Language Science and Technology

Saarland Informatics Campus

Saarland University

{donatelli,theresas,DBiswas,koehn,fzhai,koller}

@coli.uni-saarland.de",false,,,,"[{""raw_affiliation_text"": ""Department of Language Science and Technology Saarland Informatics Campus Saarland University"", ""institution"": ""Saarland University"", ""country"": null}]"
2021.emnlp-main.555,,,,2021.emnlp-main.555,done,LMU Munich,"# Generating Datasets with Pretrained Language Models

Timo Schick and Hinrich Schütze

Center for Information and Language Processing

LMU Munich, Germany

schickt@cis.lmu.de",false,,,,"[{""raw_affiliation_text"": ""Center for Information and Language Processing, LMU Munich, Germany"", ""institution"": ""LMU Munich"", ""country"": ""Germany""}]"
2021.emnlp-main.558,,,,2021.emnlp-main.558,done,University of Arizona,"# Students Who Study Together Learn Better: On the Importance of Collective Knowledge Distillation for Domain Transfer in Fact Verification

Mitch Paul Mithun, Sandeep Suntwal, Mihai Surdeanu

University of Arizona, Tucson, Arizona, USA

{mithunpaul,sandeepsuntwal,msurdeanu}@email.arizona.edu",false,,,,"[{""raw_affiliation_text"": ""University of Arizona, Tucson, Arizona, USA"", ""institution"": ""University of Arizona"", ""country"": ""USA""}]"
2021.emnlp-main.556,,,,2021.emnlp-main.556,done,LMU Munich,"# Continuous Entailment Patterns for Lexical Inference in Context

Martin Schmitt and Hinrich Schütze

Center for Information and Language Processing (CIS)

LMU Munich, Germany

martin@cis.lmu.de",false,,,,"[{""raw_affiliation_text"": ""Center for Information and Language Processing (CIS), LMU Munich, Germany"", ""institution"": ""LMU Munich"", ""country"": ""Germany""}]"
2021.emnlp-main.56,,,,2021.emnlp-main.56,done,University of Notre Dame | Microsoft Cognitive Services Research,"# Injecting Entity Types into Entity-Guided Text Generation

Xiangyu Dong $^{1*}$ , Wenhao Yu $^{1*}$ , Chenguang Zhu $^{2}$ , Meng Jiang $^{1}$

<sup>1</sup>University of Notre Dame, Notre Dame, IN,

$^{2}$ Microsoft Cognitive Services Research, Redmond, WA

xdong2ps@gmail.com, wyu1@nd.edu

chezhu@microsoft.com, mjiang2@nd.edu",false,,,,"[{""raw_affiliation_text"": ""University of Notre Dame, Notre Dame, IN,"", ""institution"": ""University of Notre Dame"", ""country"": null}, {""raw_affiliation_text"": ""Microsoft Cognitive Services Research, Redmond, WA"", ""institution"": ""Microsoft Cognitive Services Research"", ""country"": null}]"
2021.emnlp-main.559,,,,2021.emnlp-main.559,done,University of Copenhagen | Athens University of Economics and Business | Cognitiv+ Ltd.,"# MultiEURLEX – A multi-lingual and multi-label legal document classification dataset for zero-shot cross-lingual transfer

Ilias Chalkidis †  Manos Fergadiotis ‡ Ion Androutsopoulos ‡

† Department of Computer Science, University of Copenhagen, Denmark ‡ Department of Informatics, Athens University of Economics and Business, Greece  Cognitiv+ Ltd., London, United Kingdom

ilias.chalkidis@di.ku.dk [fergadiotis,ion]@aueb.gr",false,,,,"[{""raw_affiliation_text"": ""Department of Computer Science, University of Copenhagen, Denmark"", ""institution"": ""University of Copenhagen"", ""country"": ""Denmark""}, {""raw_affiliation_text"": ""Department of Informatics, Athens University of Economics and Business, Greece"", ""institution"": ""Athens University of Economics and Business"", ""country"": ""Greece""}, {""raw_affiliation_text"": ""Cognitiv+ Ltd., London, United Kingdom"", ""institution"": ""Cognitiv+ Ltd."", ""country"": ""United Kingdom""}]"
2021.emnlp-main.557,,,,2021.emnlp-main.557,done,University of Southern California | Information Sciences Institute,"# Numeracy enhances the Literacy of Language Models

Avijit Thawani

Jay Pujara

Filip Ilievski

University of Southern California / Los Angeles

Information Sciences Institute / Marina del Rey

{thawani,jpujara,ilievski}@isi.edu",false,,,,"[{""raw_affiliation_text"": ""University of Southern California / Los Angeles"", ""institution"": ""University of Southern California"", ""country"": null}, {""raw_affiliation_text"": ""Information Sciences Institute / Marina del Rey"", ""institution"": ""Information Sciences Institute"", ""country"": null}]"
2021.emnlp-main.560,,,,2021.emnlp-main.560,done,University of Washington | Google Research,"# Joint Passage Ranking for Diverse Multi-Answer Retrieval

Sewon Min; Kenton Lee; Ming-Wei Chang; Kristina Toutanova; Hannaneh Hajishirzi

<sup>1</sup>University of Washington 2Google Research

{sewon,hannaneh}@cs.washington.edu

{kentonl,mingweichang,kristout}@google.com",false,,,,"[{""raw_affiliation_text"": ""University of Washington"", ""institution"": ""University of Washington"", ""country"": null}, {""raw_affiliation_text"": ""Google Research"", ""institution"": ""Google Research"", ""country"": null}]"
2021.emnlp-main.561,,,,2021.emnlp-main.561,done,"University of California, Irvine | Amazon Web Services","# Generative Context Pair Selection for Multi-hop Question Answering

Dheeru Dua* Cicero Nogueira dos Santos* Patrick Ng* Ben Athiwaratkun* Bing Xiang* Matt Gardner* Sameer Singh*

\*University of California, Irvine, USA

*Amazon Web Services, New York

$^{\text{©}}$ Allen Institute for Artificial Intelligence  
ddua@uci.edu",false,,,,"[{""raw_affiliation_text"": ""University of California, Irvine, USA"", ""institution"": ""University of California, Irvine"", ""country"": ""USA""}, {""raw_affiliation_text"": ""Amazon Web Services, New York"", ""institution"": ""Amazon Web Services"", ""country"": null}]"
2021.emnlp-main.563,,,,2021.emnlp-main.563,done,KAIST,"# Have You Seen That Number? Investigating Extrapolation in Question Answering Models

Jeonghwan Kim Giwon Hong* Kyung-min Kim* Junmo Kang* Sung-Hyon Myaeng School of Computing, KAIST Daejeon, Republic of Korea {jeonghwankim123, giwon.hong, kimdarwin, junmo.kang, myaeng}@kaist.ac.kr",false,,,,"[{""raw_affiliation_text"": ""School of Computing, KAIST Daejeon, Republic of Korea"", ""institution"": ""KAIST"", ""country"": ""Republic of Korea""}]"
2021.emnlp-main.544,,,,2021.emnlp-main.544,done,Facebook AI | Carnegie Mellon University,"# VideoCLIP: Contrastive Pre-training for Zero-shot Video-Text Understanding

Hu Xu $^{1}$ , Gargi Ghosh $^{1}$ , Po-Yao Huang $^{12}$ , Dmytro Okhonko $^{1}$ , Armen Aghajanyan $^{1}$ , Florian Metze, $^{1}$ Luke Zettlemoyer $^{1}$ and Christoph Feichtenhofer $^{1}$

$^{1}$ Facebook AI $^{2}$ Carnegie Mellon University

{huxu, gghosh, berniehuang, oxo, Armenag

fmetze,lsz,feichtenhofer}@fb.com",false,,,,"[{""raw_affiliation_text"": ""Facebook AI"", ""institution"": ""Facebook AI"", ""country"": null}, {""raw_affiliation_text"": ""Carnegie Mellon University"", ""institution"": ""Carnegie Mellon University"", ""country"": null}]"
2021.emnlp-main.564,,,,2021.emnlp-main.564,done,University of Washington | Allen Institute for Artificial Intelligence,"# Surface Form Competition: Why the Highest Probability Answer Isn't Always Right

Ari Holtzman $^{1*}$ Peter West $^{1,2*}$ Vered Shwartz $^{1,2}$ Yejin Choi $^{1,2}$ Luke Zettlemoyer $^{1}$

<sup>1</sup>Paul G. Allen School of Computer Science & Engineering, University of Washington  
<sup>2</sup>Allen Institute for Artificial Intelligence  
{ahai, pawest}@cs.washington.edu",false,,,,"[{""raw_affiliation_text"": ""Paul G. Allen School of Computer Science & Engineering, University of Washington"", ""institution"": ""University of Washington"", ""country"": ""null""}, {""raw_affiliation_text"": ""Allen Institute for Artificial Intelligence"", ""institution"": ""Allen Institute for Artificial Intelligence"", ""country"": ""null""}]"
2021.emnlp-main.565,,,,2021.emnlp-main.565,done,"University of California, Irvine","# Entity-Based Knowledge Conflicts in Question Answering

Shayne Longpre\* Kartik Perisetla\* Anthony Chen\* Nikhil Ramesh\* Chris DuBois\* Sameer Singh

Apple University of California, Irvine

slongpre@mit.edu

{kperisetla,nikhilr,cdubois}@apple.com

{anthony.chen,sameer} @uci.edu",false,,,,"[{""raw_affiliation_text"": ""Apple University of California, Irvine"", ""institution"": ""University of California, Irvine"", ""country"": null}]"
2021.emnlp-main.568,,,,2021.emnlp-main.568,done,University of Liverpool | Amazon,"# I Wish I Would Have Loved This One, But I Didn't – A Multilingual Dataset for Counterfactual Detection in Product Reviews

James O'Neill*

James.O-Neill@liverpool.ac.uk

Polina Rozenshtein†,*

prrozens@amazon.co.jp

Ryuichi Kiryo†

kiryor@amazon.co.jp

Motoko Kubota†

kubmotok@amazon.co.jp

Danushka Bollegala†,‡

danubol@amazon.com

Amazon†, University of Liverpool‡",false,,,,"[{""raw_affiliation_text"": ""University of Liverpool"", ""institution"": ""University of Liverpool"", ""country"": null}, {""raw_affiliation_text"": ""Amazon"", ""institution"": ""Amazon"", ""country"": null}]"
2021.emnlp-main.566,,,,2021.emnlp-main.566,done,Mila/Mc Gill University | Korbit Technologies | Facebook CIFAR AI Chair,"# Back-Training excels Self-Training at Unsupervised Domain Adaptation of Question Generation and Passage Retrieval

Devang Kulshreshtha $^{1,2}$ , Robert Belfer $^{2}$ , Iulian Vlad Serban $^{2}$ , Siva Reddy $^{1,3}$

$^{1}$ Mila/McGill University $^{2}$ Korbit Technologies

$^{3}$ Facebook CIFAR AI Chair

{devang.kulshreshtha, siva.redy} @ mila.quebec, {iulian, robert} @korbit.ai",false,,,,"[{""raw_affiliation_text"": ""Mila/McGill University"", ""institution"": ""Mila/Mc Gill University"", ""country"": null}, {""raw_affiliation_text"": ""Korbit Technologies"", ""institution"": ""Korbit Technologies"", ""country"": null}, {""raw_affiliation_text"": ""Facebook CIFAR AI Chair"", ""institution"": ""Facebook CIFAR AI Chair"", ""country"": null}]"
2021.emnlp-main.569,,,,2021.emnlp-main.569,done,Utrecht University,"# Does It Capture STEL? A Modular, Similarity-based Linguistic Style Evaluation Framework

Anna Wegmann and Dong Nguyen

Department of Information and Computing Sciences

Utrecht University

Utrecht, the Netherlands

a.m.wegmann@uu.nl,d.p.nguyen@uu.nl",false,,,,"[{""raw_affiliation_text"": ""Department of Information and Computing Sciences, Utrecht University, Utrecht, the Netherlands"", ""institution"": ""Utrecht University"", ""country"": ""Netherlands""}]"
2021.emnlp-main.562,,,,2021.emnlp-main.562,done,Inria | Sorbonne Université | reci TAL,"# Synthetic Data Augmentation for Zero-Shot Cross-Lingual Question Answering

Arij Riabi\* Thomas Scialom\* Rachel Keraron\* Benoit Sagot Djamé Seddah\* Jacopo Staiano\*

‡ Inria, Paris, France

$^{\diamond}$ Sorbonne Université, CNRS, LIP6, F-75005 Paris, France

$^{\star}$ reciTAL, Paris, France

{thomas,rachel,jacopo}@recital.ai

{arij.riabi,benoit.sagot,djame.seddah}@inria.fr",false,,,,"[{""raw_affiliation_text"": ""Inria, Paris, France"", ""institution"": ""Inria"", ""country"": ""France""}, {""raw_affiliation_text"": ""Sorbonne Université, CNRS, LIP6, F-75005 Paris, France"", ""institution"": ""Sorbonne Université"", ""country"": ""France""}, {""raw_affiliation_text"": ""reciTAL, Paris, France"", ""institution"": ""reci TAL"", ""country"": ""France""}]"
2021.emnlp-main.567,,,,2021.emnlp-main.567,done,University of Stuttgart | University of Gothenburg | University of Cambridge | King's College London | The Alan Turing Institute,"# DWUG: A large Resource of Diachronic Word Usage Graphs in Four Languages

Dominik Schlechtweg,\* Nina Tahmasebi,\* Simon Hengchen,\* Haim Dubossarsky,\* Barbara McGillivray\*\*,

semeval2020lexicalsemanticchange@turing.ac.uk

$\spadesuit$ University of Stuttgart, $\spadesuit$ University of Gothenburg, $\spadesuit$ University of Cambridge, $\diamond$ King's College London $\diamond$ The Alan Turing Institute",false,,,,"[{""raw_affiliation_text"": ""University of Stuttgart"", ""institution"": ""University of Stuttgart"", ""country"": null}, {""raw_affiliation_text"": ""University of Gothenburg"", ""institution"": ""University of Gothenburg"", ""country"": null}, {""raw_affiliation_text"": ""University of Cambridge"", ""institution"": ""University of Cambridge"", ""country"": null}, {""raw_affiliation_text"": ""King's College London"", ""institution"": ""King's College London"", ""country"": null}, {""raw_affiliation_text"": ""The Alan Turing Institute"", ""institution"": ""The Alan Turing Institute"", ""country"": null}]"
2021.emnlp-main.546,,,,2021.emnlp-main.546,done,"University of California, Los Angeles","# Powering Comparative Classification with Sentiment Analysis via Domain Adaptive Knowledge Transfer

Zeyu Li, Yilong Qin*, Zihan Liu*, and Wei Wang

Department of Compute Science, University of California, Los Angeles

{zyli,weiwang}@cs.ucla.edu

{louisqin,zihanliu}@ucla.edu",false,,,,"[{""raw_affiliation_text"": ""Department of Compute Science, University of California, Los Angeles"", ""institution"": ""University of California, Los Angeles"", ""country"": null}]"
2021.emnlp-main.545,,,,2021.emnlp-main.545,done,"University of California, Berkeley","# NewsCLIPpings: Automatic Generation of Out-of-Context Multimodal Media

Grace Luo

Trevor Darrell

Anna Rohrbach

University of California, Berkeley

{graceluo, trevordarrell, anna.rohrbach}@berkeley.edu",false,,,,"[{""raw_affiliation_text"": ""University of California, Berkeley"", ""institution"": ""University of California, Berkeley"", ""country"": ""null""}]"
2021.emnlp-main.57,,,,2021.emnlp-main.57,done,Technical University of Darmstadt | Westlake University,"# Smelting Gold and Silver for Improved Multilingual AMR-to-Text Generation

Leonardo F. R. Ribeiro†, Jonas Pfeiffer†, Yue Zhang‡ and Iryna Gurevych†

†Ubiquitous Knowledge Processing Lab, Technical University of Darmstadt ‡School of Engineering, Westlake University ribeiro@aiphes.tu-darmstadt.de",false,,,,"[{""raw_affiliation_text"": ""Ubiquitous Knowledge Processing Lab, Technical University of Darmstadt"", ""institution"": ""Technical University of Darmstadt"", ""country"": null}, {""raw_affiliation_text"": ""School of Engineering, Westlake University"", ""institution"": ""Westlake University"", ""country"": null}]"
2021.emnlp-main.572,,,,2021.emnlp-main.572,done,University of Southern California,"# CROSSFIT: A Few-shot Learning Challenge for Cross-task Generalization in NLP

Qinyuan Ye Bill Yuchen Lin Xiang Ren

University of Southern California

{qinyuany, yuchen.lin, xiangren}@usc.edu",false,,,,"[{""raw_affiliation_text"": ""University of Southern California"", ""institution"": ""University of Southern California"", ""country"": null}]"
2021.emnlp-main.571,,,,2021.emnlp-main.571,done,University of Cambridge | Mila/Mc Gill University,"# AM $^2$ ICO: Evaluating Word Meaning in Context across Low-Resource Languages with Adversarial Examples

Qianchu Liu<sup>1</sup>, Edoardo M. Ponti<sup>2</sup>, Diana McCarthy<sup>1</sup>, Ivan Vulić<sup>1</sup>, Anna Korhonen<sup>1</sup>

$^{1}$ Language Technology Lab, TAL, University of Cambridge, UK

$^{2}$ Mila/McGill University, Montreal, Canada

{ql261,ep490,iv250,alk23}@cam.ac.uk

diana@dianamccarthy.co.uk",false,,,,"[{""raw_affiliation_text"": ""Language Technology Lab, TAL, University of Cambridge, UK"", ""institution"": ""University of Cambridge"", ""country"": ""UK""}, {""raw_affiliation_text"": ""Mila/McGill University, Montreal, Canada"", ""institution"": ""Mila/Mc Gill University"", ""country"": ""Canada""}]"
2021.emnlp-main.570,,,,2021.emnlp-main.570,done,Carnegie Mellon University | George Mason University | University of Washington,"# Evaluating the Morphosyntactic Well-formedness of Generated Texts

Adithya Pratapa, $^{1*}$ Antonios Anastasopoulos, $^{2*}$ Shruti Rijhwani, $^{1}$ Aditi Chaudhary, $^{1}$ David R. Mortensen, $^{1}$ Graham Neubig, $^{1}$ Yulia Tsvetkov $^{3}$

$^{1}$ Language Technologies Institute, Carnegie Mellon University   
$^{2}$ Department of Computer Science, George Mason University

<sup>3</sup>Paul G. Allen School of Computer Science & Engineering, University of Washington {vpratapa,srijhwan,aschaudh,dmortens,gneubig}@cs.cmu.edu antonis@gmu.edu, yuliats@cs.washington.edu",false,,,,"[{""raw_affiliation_text"": ""Language Technologies Institute, Carnegie Mellon University"", ""institution"": ""Carnegie Mellon University"", ""country"": null}, {""raw_affiliation_text"": ""Department of Computer Science, George Mason University"", ""institution"": ""George Mason University"", ""country"": null}, {""raw_affiliation_text"": ""Paul G. Allen School of Computer Science & Engineering, University of Washington"", ""institution"": ""University of Washington"", ""country"": null}]"
2021.emnlp-main.574,,,,2021.emnlp-main.574,done,Georgetown University | University of Washington,"# ValNorm Quantifies Semantics to Reveal Consistent Valence Biases Across Languages and Over Centuries

Autumn Toney-Wails

Georgetown University

autumn.toney@georgetown.edu

Aylin Caliskan

University of Washington

aylin@uw.edu",false,,,,"[{""raw_affiliation_text"": ""Georgetown University"", ""institution"": ""Georgetown University"", ""country"": null}, {""raw_affiliation_text"": ""University of Washington"", ""institution"": ""University of Washington"", ""country"": null}]"
2021.emnlp-main.573,,,,2021.emnlp-main.573,done,University of Southern California | MIT CSAIL | Facebook AI,"# On the Influence of Masking Policies in Intermediate Pre-training

Qinyuan Ye $^{1\dagger}$ Belinda Z. Li $^{2‡}$ Sinong Wang $^{3}$ Benjamin Bolte $^{3}$ Hao Ma $^{3}$ Wen-tau Yih $^{3}$ Xiang Ren $^{1}$ Madian Khabsa $^{3}$

<sup>1</sup>University of Southern California <sup>2</sup>MIT CSAIL <sup>3</sup>Facebook AI {qinyuany, xiangren}@usc.edu bzl@mit.edu {sinongwang, bbolte, scottyih, haom, mkhabsa} @facebook.com",false,,,,"[{""raw_affiliation_text"": ""University of Southern California"", ""institution"": ""University of Southern California"", ""country"": null}, {""raw_affiliation_text"": ""MIT CSAIL"", ""institution"": ""MIT CSAIL"", ""country"": null}, {""raw_affiliation_text"": ""Facebook AI"", ""institution"": ""Facebook AI"", ""country"": null}]"
2021.emnlp-main.575,,,,2021.emnlp-main.575,done,"Indian Institute of Technology, Madras | New York University | AI 4 Bharat","# Perturbation CheckLists for Evaluating NLG Evaluation Metrics

Ananya B. Sai $^{1,2}$ Tanay Dixit $^{1}$ Dev Yashpal Sheth $^{1,2}$ Sreyas Mohan $^{3}$ Mitesh M. Khapra $^{1,2,4}$

<sup>1</sup> Indian Institute of Technology, Madras

2 Robert Bosch Centre for Data Science and Artificial Intelligence, IIT Madras

$^{3}$ Center for Data Science, New York University $^{4}$ AI4Bharat

{ananya,devsheth,miteshk}@cse.iitm.ac.in,

dixittanay@gmail.com，sm7582@nyu.edu",false,,,,"[{""raw_affiliation_text"": ""Indian Institute of Technology, Madras"", ""institution"": ""Indian Institute of Technology, Madras"", ""country"": null}, {""raw_affiliation_text"": ""Center for Data Science, New York University"", ""institution"": ""New York University"", ""country"": null}, {""raw_affiliation_text"": ""AI4Bharat"", ""institution"": ""AI 4 Bharat"", ""country"": null}]"
2021.emnlp-main.576,,,,2021.emnlp-main.576,done,Johns Hopkins University,"# Robust Open-Vocabulary Translation from Visual Text Representations

Elizabeth Salesky<sup>1</sup> and David Etter<sup>2</sup> and Matt Post<sup>1,2</sup>

<sup>1</sup>Center for Language and Speech Processing

$^{2}$ Human Language Technology Center of Excellence

Johns Hopkins University

Baltimore, Maryland, USA",false,,,,"[{""raw_affiliation_text"": ""Center for Language and Speech Processing, Johns Hopkins University, Baltimore, Maryland, USA"", ""institution"": ""Johns Hopkins University"", ""country"": ""USA""}]"
2021.emnlp-main.58,,,,2021.emnlp-main.58,done,Google Research,"# Learning Compact Metrics for MT

Amy Pu∗ Hyung Won Chung † Ankur P. Parikh Sebastian Gehrmann Thibault Sellam

Google Research

New York, NY

amy_pu@alumni.brown.edu

{hwchung, aparikh, gehrmann, tsellam }@google.com",false,,,,"[{""raw_affiliation_text"": ""Google Research New York, NY"", ""institution"": ""Google Research"", ""country"": null}]"
2021.emnlp-main.578,,,,2021.emnlp-main.578,done,Oregon State University | Microsoft,"# Improving Multilingual Translation by Representation and Gradient Regularization

Yilin Yang $^{1,*}$ , Akiko Eriguchi $^{2}$ , Alexandre Muzio $^{2}$ , Prasad Tadepalli $^{1}$ , Stefan Lee $^{1}$ , Hany Hassan $^{2}$

<sup>1</sup>Oregon State University

2Microsoft

$^{1}\{ \text{yangyil}, \text{tadepall}, \text{leestef} \} @ \text{oregonstate.edu}$

2{akikoe, alferre, hanyh}@microsoft.com",false,,,,"[{""raw_affiliation_text"": ""Oregon State University"", ""institution"": ""Oregon State University"", ""country"": null}, {""raw_affiliation_text"": ""Microsoft"", ""institution"": ""Microsoft"", ""country"": null}]"
