paper_id,source_pdf,uploaded_pdf,batch_id,data_id,status,affiliations,raw_first_page_text,ocr_fallback_used,ocr_image_paths,ocr_transcribed_text,error,affiliation_details_json
2024.acl-long.265,,,,2024.acl-long.265,done,Technical University of Darmstadt | IBM Research Europe,"# Systematic Task Exploration with LLMs: A Study in Citation Text Generation

Furkan Şahinuc $^{1}$ , Ilia Kuznetsov $^{1}$ , Yufang Hou $^{2,3}$ , Iryna Gurevych $^{1}$

<sup>1</sup>Ubiquitous Knowledge Processing Lab (UKP Lab)

Department of Computer Science and Hessian Center for AI (hessian.AI)

Technical University of Darmstadt

$^{2}$ IBM Research Europe - Ireland

$^{3}$ Technical University of Darmstadt

www.ukp.tu-darmstadt.de",false,,,,"[{""raw_affiliation_text"": ""Ubiquitous Knowledge Processing Lab (UKP Lab), Department of Computer Science and Hessian Center for AI (hessian.AI), Technical University of Darmstadt"", ""institution"": ""Technical University of Darmstadt"", ""country"": null}, {""raw_affiliation_text"": ""IBM Research Europe - Ireland"", ""institution"": ""IBM Research Europe"", ""country"": ""Ireland""}]"
2024.acl-long.266,,,,2024.acl-long.266,done,University of Stuttgart,"# Limits of Theory of Mind Modelling in Dialogue-Based Collaborative Plan Acquisition

Matteo Bortoletto Constantin Ruhdorfer Adnen Abdessaied Lei Shi Andreas Bulling

University of Stuttgart, Germany tteo.bortoletto@vis.uni-stuttgart.de",false,,,,"[{""raw_affiliation_text"": ""University of Stuttgart, Germany"", ""institution"": ""University of Stuttgart"", ""country"": ""Germany""}]"
2024.acl-long.262,,,,2024.acl-long.262,done,Harbin Institute of Technology | Singapore Management University | Fudan University | Peng Cheng Laboratory,"# Planning Like Human: A Dual-process Framework for Dialogue Planning

Tao He<sup>1*</sup>, Lizi Liao<sup>2</sup>, Yixin Cao<sup>3</sup>, Yuanxing Liu<sup>1</sup>, Ming Liu<sup>1,4†</sup>, Zerui Chen<sup>1</sup>, Bing Qin<sup>1,4</sup>

<sup>1</sup>Harbin Institute of Technology, Harbin, China

$^{2}$ Singapore Management University, Singapore

$^{3}$ School of Computer Science, Fudan University

$^{4}$ Peng Cheng Laboratory, Shenzhen, China

{the, yxliu, mliu, zrchen, qinb} @ir.hit.edu.cn,

lzliao@smu.edu.sg, caoyixin2011@gmail.com",false,,,,"[{""raw_affiliation_text"": ""Harbin Institute of Technology, Harbin, China"", ""institution"": ""Harbin Institute of Technology"", ""country"": ""China""}, {""raw_affiliation_text"": ""Singapore Management University, Singapore"", ""institution"": ""Singapore Management University"", ""country"": ""Singapore""}, {""raw_affiliation_text"": ""School of Computer Science, Fudan University"", ""institution"": ""Fudan University"", ""country"": null}, {""raw_affiliation_text"": ""Peng Cheng Laboratory, Shenzhen, China"", ""institution"": ""Peng Cheng Laboratory"", ""country"": ""China""}]"
2024.acl-long.260,,,,2024.acl-long.260,done,University of Potsdam | Fraunhofer Heinrich Hertz Institute | German Research Center for Artificial Intelligence (DFKI),"# When Only Time Will Tell: Interpreting How Transformers Process Local Ambiguities Through the Lens of Restart-Incrementality

Brielen Madureira $^{1,*}$

Patrick Kahardipraja $^{2, *}$

David Schlangen $^{1,3}$

<sup>1</sup>Computational Linguistics, Department of Linguistics, University of Potsdam, Germany

$^{2}$ Fraunhofer Heinrich Hertz Institute, Berlin, Germany

$^{3}$ German Research Center for Artificial Intelligence (DFKI), Berlin, Germany {madureiraliasota, david.schlangen}@uni-potsdam.de, patrick.kahardipraja@hhi.fraunhofer.de",false,,,,"[{""raw_affiliation_text"": ""Computational Linguistics, Department of Linguistics, University of Potsdam, Germany"", ""institution"": ""University of Potsdam"", ""country"": ""Germany""}, {""raw_affiliation_text"": ""Fraunhofer Heinrich Hertz Institute, Berlin, Germany"", ""institution"": ""Fraunhofer Heinrich Hertz Institute"", ""country"": ""Germany""}, {""raw_affiliation_text"": ""German Research Center for Artificial Intelligence (DFKI), Berlin, Germany"", ""institution"": ""German Research Center for Artificial Intelligence (DFKI)"", ""country"": ""Germany""}]"
2024.acl-long.267,,,,2024.acl-long.267,done,National University of Defense Technology | Harbin Institute of Technology (Shenzhen),"# Temporal Knowledge Question Answering via Abstract Reasoning Induction

Ziyang Chen $^{1*}$ Dongfang Li $^{2*}$ Xiang Zhao $^{1\dagger}$ Baotian Hu $^{2\dagger}$ Min Zhang $^{2}$

<sup>1</sup> Laboratory for Big Data and Decision, National University of Defense Technology, China

$^{2}$ Harbin Institute of Technology (Shenzhen), Shenzhen, China

{chenziyangnudt, xiangzhao}@nudt.edu.cn

{lidongfang, hubaotian, zhangmin2021}@hit.edu.cn",false,,,,"[{""raw_affiliation_text"": ""Laboratory for Big Data and Decision, National University of Defense Technology, China"", ""institution"": ""National University of Defense Technology"", ""country"": ""China""}, {""raw_affiliation_text"": ""Harbin Institute of Technology (Shenzhen), Shenzhen, China"", ""institution"": ""Harbin Institute of Technology (Shenzhen)"", ""country"": ""China""}]"
2024.acl-long.268,,,,2024.acl-long.268,done,Seoul National University | NAVER AI Lab | LG AI Research | Georgia Institute of Technology,"# Who Wrote this Code? Watermarking for Code Generation

Taehyun Lee\*,1 Seokhee Hong\*,1,3 Jaewoo Ahn $^{1}$ Ilgee Hong $^{1,4,\sharp}$ Hwaran Lee $^{2}$ Sangdoo Yun $^{1,2}$ Jamin Shin $^{\dagger,2,\sharp}$ Gunhee Kim $^{\dagger,1}$

$^{1}$ Seoul National University $^{2}$ NAVER AI Lab $^{3}$ LG AI Research $^{4}$ Georgia Institute of Technology

{taehyun.lee, seokhee.hong, jaewoo.ahn}@vision.snu.ac.kr.hong39@gatech.edu, {hwaran.lee, sangdoo.yun}@navercorp.com

jamin.shin@outlook.com, gunhee@snu.ac.kr",false,,,,"[{""raw_affiliation_text"": ""Seoul National University"", ""institution"": ""Seoul National University"", ""country"": null}, {""raw_affiliation_text"": ""NAVER AI Lab"", ""institution"": ""NAVER AI Lab"", ""country"": null}, {""raw_affiliation_text"": ""LG AI Research"", ""institution"": ""LG AI Research"", ""country"": null}, {""raw_affiliation_text"": ""Georgia Institute of Technology"", ""institution"": ""Georgia Institute of Technology"", ""country"": null}]"
2024.acl-long.270,,,,2024.acl-long.270,done,City University of Hong Kong | Sense Time Research,"# RelayAttention for Efficient Large Language Model Serving with Long System Prompts

Lei Zhu $^{1}$ Xinjiang Wang $^{2}$ Wayne Zhang $^{2}$ Rynson Lau $^{1\dagger}$

$^{1}$ City University of Hong Kong $^{2}$ SenseTime Research

lzhu68-c@my.cityu.edu.hk, {wangxinjiang,wayne.zhang}@sensetime.com, Rynson.Lau@cityu.edu.hk

Code: https://github.com/rayleizhu/vllm-ra",false,,,,"[{""raw_affiliation_text"": ""City University of Hong Kong"", ""institution"": ""City University of Hong Kong"", ""country"": null}, {""raw_affiliation_text"": ""SenseTime Research"", ""institution"": ""Sense Time Research"", ""country"": null}]"
2024.acl-long.271,,,,2024.acl-long.271,done,East China Normal University | The University of Hong Kong,"# Boosting Language Models Reasoning with Chain-of-Knowledge Prompting

Jianing Wang\* Qiushi Sun\*, Xiang Li\*†, Ming Gao

$\diamond$ East China Normal University $\diamond$ The University of Hong Kong lygwjn@gmail.com, qiushisun@u.nus.edu, {xiangli, mgao}@dase.ecnu.edu.cn",false,,,,"[{""raw_affiliation_text"": ""East China Normal University"", ""institution"": ""East China Normal University"", ""country"": null}, {""raw_affiliation_text"": ""The University of Hong Kong"", ""institution"": ""The University of Hong Kong"", ""country"": null}]"
2024.acl-long.269,,,,2024.acl-long.269,done,Bangladesh University of Engineering and Technology (BUET) | Qatar Computing Research Institute (QCRI),"# MapCoder: Multi-Agent Code Generation for Competitive Problem Solving

Md. Ashraful Islam<sup>1</sup>, Mohammed Eunus Ali<sup>1</sup>, Md Rizwan Parvez<sup>2</sup>

$^{1}$ Department of Computer Science and Engineering

Bangladesh University of Engineering and Technology (BUET)

$^{2}$ Qatar Computing Research Institute (QCRI)

{mdashrafulpramanic, mohammed.eunus.ali} $@$ gmail.com, mparvez@hbku.edu.qa",false,,,,"[{""raw_affiliation_text"": ""Department of Computer Science and Engineering, Bangladesh University of Engineering and Technology (BUET)"", ""institution"": ""Bangladesh University of Engineering and Technology (BUET)"", ""country"": ""null""}, {""raw_affiliation_text"": ""Qatar Computing Research Institute (QCRI)"", ""institution"": ""Qatar Computing Research Institute (QCRI)"", ""country"": ""null""}]"
2024.acl-long.27,,,,2024.acl-long.27,done,"University of California, San Diego | Cisco","# Answer is All You Need: Instruction-following Text Embedding via Answering the Question

Letian Peng $^{1*}$ , Yuwei Zhang $^{1*}$ , Zilong Wang $^{1}$ Jayanth Srinivasa $^{2}$ , Gaowen Liu $^{2}$ , Zihan Wang $^{1\dagger}$ , Jingbo Shang $^{1\dagger}$

University of California, San Diego $^{1}$ Cisco $^{2}$

{lepeng, yuz163, zlwang, ziw224, jshang}@ucsd.edu

{jasriniv, gaoliu}@cisco.com",false,,,,"[{""raw_affiliation_text"": ""University of California, San Diego"", ""institution"": ""University of California, San Diego"", ""country"": null}, {""raw_affiliation_text"": ""Cisco"", ""institution"": ""Cisco"", ""country"": null}]"
2024.acl-long.277,,,,2024.acl-long.277,done,University of Würzburg,"# Babel-ImageNet: Massively Multilingual Evaluation of Vision-and-Language Representations

Gregor Geigle $^{12}$ Radu Timofte $^{2}$ Goran Glavaš $^{1}$ $^{1}$ WüNLP, $^{2}$ Computer Vision Lab, CAIDAS, University of Würzburg, gregor.geigle@uni-wuerburg.de",false,,,,"[{""raw_affiliation_text"": ""WüNLP, University of Würzburg"", ""institution"": ""University of Würzburg"", ""country"": null}]"
2024.acl-long.272,,,,2024.acl-long.272,done,Chinese Information Processing Laboratory | Chinese Academy of Sciences | University of Chinese Academy of Sciences,"# Open Grounded Planning: Challenges and Benchmark Construction

Shiguang Guo $^{1,3*}$ Ziliang Deng $^{1,3*}$ Hongyu Lin $^{1\dagger}$ Yaojie Lu $^{1\dagger}$ Xianpei Han $^{1,2,4}$ Le Sun $^{1,2,4}$

$^{1}$ Chinese Information Processing Laboratory $^{2}$ State Key Laboratory of Computer Science Institute of Software, Chinese Academy of Sciences, Beijing, China $^{3}$ University of Chinese Academy of Sciences, Beijing, China $^{4}$ Key Laboratory of System Software, Chinese Academy of Sciences {guoshiguang2021,dengziliang2021,hongyu,luyaojie}@iscas.ac.cn {xianpei,sunle}@iscas.ac.cn",false,,,,"[{""raw_affiliation_text"": ""Chinese Information Processing Laboratory"", ""institution"": ""Chinese Information Processing Laboratory"", ""country"": null}, {""raw_affiliation_text"": ""State Key Laboratory of Computer Science Institute of Software, Chinese Academy of Sciences, Beijing, China"", ""institution"": ""Chinese Academy of Sciences"", ""country"": ""China""}, {""raw_affiliation_text"": ""University of Chinese Academy of Sciences, Beijing, China"", ""institution"": ""University of Chinese Academy of Sciences"", ""country"": ""China""}]"
2024.acl-long.276,,,,2024.acl-long.276,done,Drexel University | AWS AI Lab | Hong Kong University of Science and Technology | Lawrence Livermore National Laboratory,"# Shifting Attention to Relevance: Towards the Predictive Uncertainty Quantification of Free-Form Large Language Models

Jinhao Duan $^{1}$ Hao Cheng $^{3}$ Shiqi Wang $^{2}$ Alex Zavalny $^{1}$ Chenan Wang $^{1}$ Renjing Xu $^{3}$ Bhavya Kailkhura $^{4}$ Kaidi Xu $^{1*}$

$^{1}$ Drexel University $^{2}$ AWS AI Lab

$^{3}$ Hong Kong University of Science and Technology (Guangzhou)

$^{4}$ Lawrence Livermore National Laboratory",false,,,,"[{""raw_affiliation_text"": ""Drexel University"", ""institution"": ""Drexel University"", ""country"": null}, {""raw_affiliation_text"": ""AWS AI Lab"", ""institution"": ""AWS AI Lab"", ""country"": null}, {""raw_affiliation_text"": ""Hong Kong University of Science and Technology (Guangzhou)"", ""institution"": ""Hong Kong University of Science and Technology"", ""country"": null}, {""raw_affiliation_text"": ""Lawrence Livermore National Laboratory"", ""institution"": ""Lawrence Livermore National Laboratory"", ""country"": null}]"
2024.acl-long.279,,,,2024.acl-long.279,done,Technical University of Darmstadt | The University of Bath,"# Are Emergent Abilities in Large Language Models just In-Context Learning?

Sheng Lu $^{1*}$ , Irina Bigoulaeva $^{1*}$ , Rachneet Sachdeva $^{1}$ , Harish Tayyar Madabushi $^{2}$ , and Iryna Gurevych $^{1}$

<sup>1</sup> Ubiquitous Knowledge Processing Lab, Technical University of Darmstadt  
<sup>2</sup> Department of Computer Science, The University of Bath

www.ukp.tu-darmstadt.de

htm43@bath.ac.uk",false,,,,"[{""raw_affiliation_text"": ""Ubiquitous Knowledge Processing Lab, Technical University of Darmstadt"", ""institution"": ""Technical University of Darmstadt"", ""country"": null}, {""raw_affiliation_text"": ""Department of Computer Science, The University of Bath"", ""institution"": ""The University of Bath"", ""country"": null}]"
2024.acl-long.273,,,,2024.acl-long.273,done,Xidian University | Institute for Infocomm Research (I²R),"# LLM Knows Body Language, Too: Translating Speech Voices into Human Gestures

Chenghao Xu $^{1}$ , Guangtao Lyu $^{1}$ , Jiexi Yan $^{2*}$ , Muli Yang $^{3}$ , Cheng Deng $^{1*}$

<sup>1</sup> School of Electronic Engineering, Xidian University, Xi'an, Shaanxi, China,

$^{2}$ School of Computer Science and Technology, Xidian University, Xi'an, Shaanxi, China,

$^{3}$ Institute for Infocomm Research (I²R), A*STAR, Singapore

{chx,guangtaolyu}@stu.xidian.edu.cn,{jxyan1995,muliyang.xd,chdeng.xd}@gmail.com",false,,,,"[{""raw_affiliation_text"": ""School of Electronic Engineering, Xidian University, Xi'an, Shaanxi, China"", ""institution"": ""Xidian University"", ""country"": ""China""}, {""raw_affiliation_text"": ""Institute for Infocomm Research (I²R), A*STAR, Singapore"", ""institution"": ""Institute for Infocomm Research (I²R)"", ""country"": ""Singapore""}]"
2024.acl-long.278,,,,2024.acl-long.278,done,"Freenome Holdings, Inc | Georgetown University | Carnegie Mellon University | National Institutes of Health","# Estimating Agreement by Chance for Sequence Annotation

Diya Li

Freenome Holdings, Inc 916lidiya@gmail.com

Ao Yuan

Georgetown University ay312@georgetown.edu

Carolyn Rosé

Carnegie Mellon University  
cprose@cs.cmu.edu

Chunxiao Zhou

National Institutes of Health chunxiao.zhou@.nih.gov",false,,,,"[{""raw_affiliation_text"": ""Freenome Holdings, Inc"", ""institution"": ""Freenome Holdings, Inc"", ""country"": null}, {""raw_affiliation_text"": ""Georgetown University"", ""institution"": ""Georgetown University"", ""country"": null}, {""raw_affiliation_text"": ""Carnegie Mellon University"", ""institution"": ""Carnegie Mellon University"", ""country"": null}, {""raw_affiliation_text"": ""National Institutes of Health"", ""institution"": ""National Institutes of Health"", ""country"": null}]"
2024.acl-long.274,,,,2024.acl-long.274,done,Nanjing University | Microsoft,"# QueryAgent: A Reliable and Efficient Reasoning Framework with Environmental Feedback-based Self-Correction

Xiang Huang $^{1}$ , Sitao Cheng $^{*†}$ , Shanshan Huang $^{1}$ , Jiayu Shen $^{1}$ , Yong Xu $^{2}$ , Chaoyun Zhang $^{2}$ , Yuzhong Qu $^{1}$

$^{1}$ State Key Laboratory for Novel Software Technology, Nanjing University, China $^{2}$ Microsoft

xianghuang@smail.nju.edu.cn, yzqu@nju.edu.cn",false,,,,"[{""raw_affiliation_text"": ""State Key Laboratory for Novel Software Technology, Nanjing University, China"", ""institution"": ""Nanjing University"", ""country"": ""China""}, {""raw_affiliation_text"": ""Microsoft"", ""institution"": ""Microsoft"", ""country"": null}]"
2024.acl-long.275,,,,2024.acl-long.275,done,Harbin Institute of Technology | Peng Cheng Laboratory | Chinese Academy of Sciences | The Chinese University of Hong Kong | Guangdong Provincial Key Laboratory of Novel Security Intelligence Technologies,"# PITA: Prompting Task Interaction for Argumentation Mining

Yang Sun $^{1,2*}$ , Muyi Wang $^{1*}$ , Jianzhu Bao $^{1,2}$ , Bin Liang $^{1,4\dagger}$ , Xiaoyan Zhao $^{4}$ , Caihua Yang $^{1,5}$ , Min Yang $^{3\dagger}$ and Ruifeng Xu $^{1,2,5\dagger}$

<sup>1</sup> Harbin Institute of Technology, Shenzhen, China <sup>2</sup> Peng Cheng Laboratory, Shenzhen, China  
<sup>3</sup> SIAT, Chinese Academy of Sciences, Shenzhen, China <sup>4</sup> The Chinese University of Hong Kong  
<sup>5</sup> Guangdong Provincial Key Laboratory of Novel Security Intelligence Technologies yang.sun@stu.hit.edu.cn, 200210231@stu.hit.edu.cn, jianzhubao@gmail.com bin.liang@cuhk.edu.hk, xzhao@se.cuhk.edu.hk, 21s051020@stu.hit.edu.cn min.yang@siat.ac.cn, xurufeng@hit.edu.cn",false,,,,"[{""raw_affiliation_text"": ""Harbin Institute of Technology, Shenzhen, China"", ""institution"": ""Harbin Institute of Technology"", ""country"": ""China""}, {""raw_affiliation_text"": ""Peng Cheng Laboratory, Shenzhen, China"", ""institution"": ""Peng Cheng Laboratory"", ""country"": ""China""}, {""raw_affiliation_text"": ""SIAT, Chinese Academy of Sciences, Shenzhen, China"", ""institution"": ""Chinese Academy of Sciences"", ""country"": ""China""}, {""raw_affiliation_text"": ""The Chinese University of Hong Kong"", ""institution"": ""The Chinese University of Hong Kong"", ""country"": null}, {""raw_affiliation_text"": ""Guangdong Provincial Key Laboratory of Novel Security Intelligence Technologies"", ""institution"": ""Guangdong Provincial Key Laboratory of Novel Security Intelligence Technologies"", ""country"": null}]"
2024.acl-long.280,,,,2024.acl-long.280,done,Tsinghua University | Microsoft,"# WaveCoder: Widespread And Versatile Enhancement For Code Large Language Models By Instruction Tuning

Zhaojian $\mathbf{Y}\mathbf{u}^{1*}$ Xin Zhang $^{2\dagger}$ Ning Shang $^{2}$ Yangyu Huang $^{2}$ Can $\mathbf{X}\mathbf{u}^{2}$ Yishujie Zhao $^{1*}$ Wenxiang Hu $^{2}$ Qiufeng Yin $^{2}$

$^{1}$ Tsinghua University $^{2}$ Microsoft

yzj23@mails.tsinghua.edu.cn,xinzhang3@microsoft.com https://github.com/microsoft/WaveCoder",false,,,,"[{""raw_affiliation_text"": ""Tsinghua University"", ""institution"": ""Tsinghua University"", ""country"": null}, {""raw_affiliation_text"": ""Microsoft"", ""institution"": ""Microsoft"", ""country"": null}]"
2024.acl-long.284,,,,2024.acl-long.284,done,"Shenzhen Institute of Advanced Technology, Chinese Academy of Sciences | University of Chinese Academy of Sciences | University of California, Irvine","# Marathon: A Race Through the Realm of Long Context with Large Language Models

Lei Zhang $^{1,2}$ Yunshui Li $^{1,2}$ Ziqiang Liu $^{1,2}$ Jiaxi Yang $^{1,2}$ Junhao Liu $^{3}$ Longze Chen $^{1,2}$ Run Luo $^{1,2}$ Min Yang $^{1,2\dagger}$

<sup>1</sup>Shenzhen Institute of Advanced Technology, Chinese Academy of Sciences

$^{2}$ University of Chinese Academy of Sciences

<sup>3</sup>University of California, Irvine

{lei.zhang2, min.yang}@siat.ac.cn",false,,,,"[{""raw_affiliation_text"": ""Shenzhen Institute of Advanced Technology, Chinese Academy of Sciences"", ""institution"": ""Shenzhen Institute of Advanced Technology, Chinese Academy of Sciences"", ""country"": null}, {""raw_affiliation_text"": ""University of Chinese Academy of Sciences"", ""institution"": ""University of Chinese Academy of Sciences"", ""country"": null}, {""raw_affiliation_text"": ""University of California, Irvine"", ""institution"": ""University of California, Irvine"", ""country"": null}]"
2024.acl-long.281,,,,2024.acl-long.281,done,University of Pennsylvania | aws AI Labs,"# Eliciting Better Multilingual Structured Reasoning from LLMs through Code

Bryan Li $^{1*}$ , Tamer Alkhouli $^{2\dagger}$ , Daniele Bonadiman $^{2}$ , Nikolaos Pappas $^{2}$ , Saab Mansour $^{2}$

<sup>1</sup>University of Pennsylvania, bryanli@seas.upenn.edu

$^{2}$ aws AI Labs, {alkhouli, dbonadim, nppappa, saabm} @amazon.com",false,,,,"[{""raw_affiliation_text"": ""University of Pennsylvania"", ""institution"": ""University of Pennsylvania"", ""country"": null}, {""raw_affiliation_text"": ""aws AI Labs"", ""institution"": ""aws AI Labs"", ""country"": null}]"
2024.acl-long.283,,,,2024.acl-long.283,done,University of Maryland | Cleanlab,"# Quantifying Uncertainty in Answers from any Language Model and Enhancing their Trustworthiness

Jiuhai Chen

Cleanlab, University of Maryland

jchen169@umd.edu

Jonas Mueller

Cleanlab

jonas=cleanlab.ai",false,,,,"[{""raw_affiliation_text"": ""Cleanlab, University of Maryland"", ""institution"": ""University of Maryland"", ""country"": null}, {""raw_affiliation_text"": ""Cleanlab"", ""institution"": ""Cleanlab"", ""country"": null}]"
2024.acl-long.282,,,,2024.acl-long.282,done,University of Wisconsin,"# OLIVE: Object Level In-Context Visual Embeddings

Timothy Ossowski<sup>1</sup>, Junjie Hu<sup>1,2</sup>

$^{1}$ Department of Computer Science, $^{2}$ Department of Biostatistics and Medical Informatics

University of Wisconsin, Madison, WI, USA

ossowski@wisc.edu, junjie.hu@wisc.edu",false,,,,"[{""raw_affiliation_text"": ""Department of Computer Science, University of Wisconsin, Madison, WI, USA"", ""institution"": ""University of Wisconsin"", ""country"": ""USA""}]"
2024.acl-long.285,,,,2024.acl-long.285,done,University of California San Diego | Carnegie Mellon University | University of Pennsylvania,"# Beyond Scaling: Predicting Patent Approval with Domain-specific Fine-grained Claim Dependency Graph

Xiaochen Kev Gao $^{1*}$ , Feng Yao $^{1*}$ , Kewen Zhao $^{2}$ , Beilei He $^{3}$ , Animesh Kumar $^{1}$ , Vish Krishnan $^{1}$ , Jingbo Shang $^{1}$

<sup>1</sup> University of California San Diego,

2 Carnegie Mellon University, 3 University of Pennsylvania

{xig034,fengyao,ank028,vkrishnan,jshang}@ucsd.edu

{kewenz}@cs.cmu.edu，{beilei}@seas.upenn.edu",false,,,,"[{""raw_affiliation_text"": ""University of California San Diego"", ""institution"": ""University of California San Diego"", ""country"": null}, {""raw_affiliation_text"": ""Carnegie Mellon University"", ""institution"": ""Carnegie Mellon University"", ""country"": null}, {""raw_affiliation_text"": ""University of Pennsylvania"", ""institution"": ""University of Pennsylvania"", ""country"": null}]"
2024.acl-long.289,,,,2024.acl-long.289,done,University of Cambridge,"# PreFLMR: Scaling Up Fine-Grained Late-Interaction Multi-modal Retrievers

*Weizhe Lin, Jingbiao Mei, Jinghong Chen, Bill Byrne

Department of Engineering

University of Cambridge

Cambridge, United Kingdom CB2 1PZ

{wl356, jm2245, jc2124, wjb31}@cam.ac.uk",false,,,,"[{""raw_affiliation_text"": ""Department of Engineering, University of Cambridge, Cambridge, United Kingdom CB2 1PZ"", ""institution"": ""University of Cambridge"", ""country"": ""United Kingdom""}]"
2024.acl-long.29,,,,2024.acl-long.29,done,University of Pittsburgh | University of Massachusetts Amherst,"# Every Answer Matters: Evaluating Commonsense with Probabilistic Measures

Qi Cheng $^{1}$ Michael Boratko $^{2*}$ Pranay Kumar Yelugam $^{2*}$ Tim O'Gorman $^{2*}$ Nalini Singh $^{2*}$ Andrew McCallum $^{2}$ Xiang Lorraine Li $^{1}$

<sup>1</sup>University of Pittsburgh, <sup>2</sup>University of Massachusetts Amherst {qic69, xianglli}@pitt.edu",false,,,,"[{""raw_affiliation_text"": ""University of Pittsburgh"", ""institution"": ""University of Pittsburgh"", ""country"": null}, {""raw_affiliation_text"": ""University of Massachusetts Amherst"", ""institution"": ""University of Massachusetts Amherst"", ""country"": null}]"
2024.acl-long.288,,,,2024.acl-long.288,done,Renmin University of China | Institute for Advanced Algorithms Research | State Key Laboratory of Media Convergence Production Technology and Systems,"# UHGEval: Benchmarking the Hallucination of

# Chinese Large Language Models via Unconstrained Generation

# Xun Liang*, Shichao Song*, Simin Niu*, Zhiyu Li†, Feiyu Xiong†, Bo Tang†, Yezhaohui Wang†, Dawei He‡, Peng Cheng‡, Zhonghao Wang‡, Haiying Deng‡

*School of Information, Renmin University of China, Beijing, China

†Institute for Advanced Algorithms Research, Shanghai, China

$^{\ddagger}$ State Key Laboratory of Media Convergence Production Technology and Systems, Beijing, China",false,,,,"[{""raw_affiliation_text"": ""School of Information, Renmin University of China, Beijing, China"", ""institution"": ""Renmin University of China"", ""country"": ""China""}, {""raw_affiliation_text"": ""Institute for Advanced Algorithms Research, Shanghai, China"", ""institution"": ""Institute for Advanced Algorithms Research"", ""country"": ""China""}, {""raw_affiliation_text"": ""State Key Laboratory of Media Convergence Production Technology and Systems, Beijing, China"", ""institution"": ""State Key Laboratory of Media Convergence Production Technology and Systems"", ""country"": ""China""}]"
2024.acl-long.290,,,,2024.acl-long.290,done,Technical University of Darmstadt | Maastricht University | KU Leuven | Cohere,"# Triple-Encoders: Representations That Fire Together, Wire Together

Justus-Jonas Erker $^{1,2}$ , Florian Mai $^{3}$ , Nils Reimers $^{4}$ , Gerasimos Spanakis $^{2}$ , Iryna Gurevych $^{1}$

<sup>1</sup>Ubiquitous Knowledge Processing Lab (UKP Lab)

Department of Computer Science and Hessian Center for AI (hessian.AI)

Technical University of Darmstadt

$^{2}$ Maastricht University, $^{3}$ KU Leuven,

$^{4}$ Cohere

www.ukp.tu-darmstadt.de",false,,,,"[{""raw_affiliation_text"": ""Ubiquitous Knowledge Processing Lab (UKP Lab) Department of Computer Science and Hessian Center for AI (hessian.AI) Technical University of Darmstadt"", ""institution"": ""Technical University of Darmstadt"", ""country"": null}, {""raw_affiliation_text"": ""Maastricht University"", ""institution"": ""Maastricht University"", ""country"": null}, {""raw_affiliation_text"": ""KU Leuven"", ""institution"": ""KU Leuven"", ""country"": null}, {""raw_affiliation_text"": ""Cohere"", ""institution"": ""Cohere"", ""country"": null}]"
2024.acl-long.286,,,,2024.acl-long.286,done,Peking University,"# PCAD: Towards ASR-Robust Spoken Language Understanding via Prototype Calibration and Asymmetric Decoupling

Xianwei Zhuang, Xuxin Cheng, Liming Liang, Yuxin Xie, Zhichang Wang, Zhiqi Huang, Yuexian Zou*

ADSPLAB, School of ECE, Peking University, China

{xwzhuang,chengxx,limingliang,yuxinxie,wzcc}@stu.pku.edu.cn,

{zhiqihuang, zouyx}@pku.edu.cn",false,,,,"[{""raw_affiliation_text"": ""ADSPLAB, School of ECE, Peking University, China"", ""institution"": ""Peking University"", ""country"": ""China""}]"
2024.acl-long.296,,,,2024.acl-long.296,done,Meta | Carnegie Mellon University | University of Washington,"# Instruction-tuned Language Models are Better Knowledge Learners

Zhengbao Jiang $^{2*}$ Zhiqing Sun $^{2}$ Weijia Shi $^{1,3}$ Pedro Rodriguez $^{1}$ Chunting Zhou $^{1}$ Graham Neubig $^{2}$ Xi Victoria Lin $^{1}$ Wen-tau Yih $^{1}$ Srinivasan Iyer $^{1}$

$^{1}$ FAIR at Meta $^{2}$ Carnegie Mellon University $^{3}$ University of Washington {zhengbai, gneubig}@cs.cmu.edu {victorialin, scottyih, sviyer}@meta.com",false,,,,"[{""raw_affiliation_text"": ""FAIR at Meta"", ""institution"": ""Meta"", ""country"": null}, {""raw_affiliation_text"": ""Carnegie Mellon University"", ""institution"": ""Carnegie Mellon University"", ""country"": null}, {""raw_affiliation_text"": ""University of Washington"", ""institution"": ""University of Washington"", ""country"": null}]"
