paper_id,source_pdf,uploaded_pdf,batch_id,data_id,status,affiliations,raw_first_page_text,ocr_fallback_used,ocr_image_paths,ocr_transcribed_text,error,affiliation_details_json
2021.naacl-main.202,,,,2021.naacl-main.202,done,University of Bonn | Fraunhofer IAIS,"# Temporal Knowledge Graph Completion using a Linear Temporal Regularizer and Multivector Embeddings

Chengjin Xu

University of Bonn / Germany

xuc@iai.uni-bonn.de

Yung-Yu Chen

University of Bonn / Germany

s6ynchen@uni-bonn.de

Mojtaba Nayyeri

University of Bonn / Germany

nayyeri@iai.uni-bonn.de

Jens Lehmann

University of Bonn / Germany

Fraunhofer IAIS/ Germany

jens.lehmann@iais.fraunhofer.de",false,,,,"[{""raw_affiliation_text"": ""University of Bonn / Germany"", ""institution"": ""University of Bonn"", ""country"": ""Germany""}, {""raw_affiliation_text"": ""Fraunhofer IAIS/ Germany"", ""institution"": ""Fraunhofer IAIS"", ""country"": ""Germany""}]"
2021.naacl-main.197,,,,2021.naacl-main.197,done,IT University of Copenhagen | Factmata | Tokyo Metropolitan University | University of Groningen | University of Trento | Fondazione the Microsoft Research - University of Trento Centre for Computational and Systems Biology (COSBI),"# From Masked Language Modeling to Translation: Non-English Auxiliary Tasks Improve Zero-shot Spoken Language Understanding

Rob van der Goot<sup>1</sup>, Ibrahim Sharaf<sup>2</sup>, Aizhan Imankulova<sup>3</sup>, Ahmet Üstün<sup>4</sup>, Marija Stepanović<sup>1</sup>, Alan Ramponi<sup>5,6</sup>, Siti Oryza Khairunnisa<sup>3</sup>, Mamoru Komachi<sup>3</sup>, Barbara Plank<sup>1</sup>

<sup>1</sup>IT University of Copenhagen, <sup>2</sup>Factmata, <sup>3</sup>Tokyo Metropolitan University, <sup>4</sup>University of Groningen, <sup>5</sup>University of Trento, <sup>6</sup>Fondazione The Microsoft Research - University of Trento Centre for Computational and Systems Biology (COSBI)

{robv,bap1}@itu.dk",false,,,,"[{""raw_affiliation_text"": ""IT University of Copenhagen"", ""institution"": ""IT University of Copenhagen"", ""country"": null}, {""raw_affiliation_text"": ""Factmata"", ""institution"": ""Factmata"", ""country"": null}, {""raw_affiliation_text"": ""Tokyo Metropolitan University"", ""institution"": ""Tokyo Metropolitan University"", ""country"": null}, {""raw_affiliation_text"": ""University of Groningen"", ""institution"": ""University of Groningen"", ""country"": null}, {""raw_affiliation_text"": ""University of Trento"", ""institution"": ""University of Trento"", ""country"": null}, {""raw_affiliation_text"": ""Fondazione The Microsoft Research - University of Trento Centre for Computational and Systems Biology (COSBI)"", ""institution"": ""Fondazione the Microsoft Research - University of Trento Centre for Computational and Systems Biology (COSBI)"", ""country"": null}]"
2021.naacl-main.204,,,,2021.naacl-main.204,done,Universita Bocconi | IT University of Copenhagen | Queen Mary University,"# Beyond Black & White: Leveraging Annotator Disagreement via Soft-Label Multi-Task Learning

Tommaso Fornaciari

Universita Bocconi

fornaciari@unibocconi.it

Barbara Plank

IT University of Copenhagen

bap1@itu.dk

Alexandra Uma

Queen Mary University

a.n.uma@qmul.ac.uk

Dirk Hovy

Universita Bocconi

dirk.hovy@unibocconi.it

Silviu Paun

Queen Mary University

s.paun@qmul.ac.uk

Massimo Poesio

Queen Mary University

m.poesio@qmul.ac.uk",false,,,,"[{""raw_affiliation_text"": ""Universita Bocconi"", ""institution"": ""Universita Bocconi"", ""country"": null}, {""raw_affiliation_text"": ""IT University of Copenhagen"", ""institution"": ""IT University of Copenhagen"", ""country"": null}, {""raw_affiliation_text"": ""Queen Mary University"", ""institution"": ""Queen Mary University"", ""country"": null}]"
2021.naacl-main.200,,,,2021.naacl-main.200,done,Facebook AI Research | University College London | LORIA | University of Cambridge | Hugging Face | University of Amsterdam,"# KILT: a Benchmark for Knowledge Intensive Language Tasks

Fabio Petroni<sup>1</sup> Aleksandra Piktus<sup>1</sup> Angela Fan<sup>1,3</sup> Patrick Lewis<sup>1,2</sup>  
Majid Yazdani<sup>1</sup> Nicola De Cao<sup>6</sup> James Thorne<sup>4</sup> Yacine Jernite<sup>5</sup> Vladimir Karpukhin<sup>1</sup>  
Jean Maillard<sup>1</sup> Vassilis Plachouras<sup>1</sup> Tim Rocktäschel<sup>1,2</sup> Sebastian Riedel<sup>1,2</sup>

$^{1}$ Facebook AI Research $^{2}$ University College London $^{3}$ LORIA

<sup>4</sup>University of Cambridge <sup>5</sup>HuggingFace <sup>6</sup>University of Amsterdam",false,,,,"[{""raw_affiliation_text"": ""Facebook AI Research"", ""institution"": ""Facebook AI Research"", ""country"": null}, {""raw_affiliation_text"": ""University College London"", ""institution"": ""University College London"", ""country"": null}, {""raw_affiliation_text"": ""LORIA"", ""institution"": ""LORIA"", ""country"": null}, {""raw_affiliation_text"": ""University of Cambridge"", ""institution"": ""University of Cambridge"", ""country"": null}, {""raw_affiliation_text"": ""HuggingFace"", ""institution"": ""Hugging Face"", ""country"": null}, {""raw_affiliation_text"": ""University of Amsterdam"", ""institution"": ""University of Amsterdam"", ""country"": null}]"
2021.naacl-main.203,,,,2021.naacl-main.203,done,National Technical University of Athens | USC | Behavioral Signal Technologies | Athena Research Center,"# UDALM: Unsupervised Domain Adaptation through Language Modeling

Constantinos Karouzos<sup>1</sup>, Georgios Paraskevopoulos<sup>1,4</sup>, Alexandros Potamianos<sup>1,2,3</sup>

<sup>1</sup> School of ECE, National Technical University of Athens, Athens, Greece

$^{2}$ Signal Analysis and Interpretation Laboratory (SAIL), USC, Los Angeles, CA, USA

$^{3}$ Behavioral Signal Technologies, Los Angeles, CA, USA

<sup>4</sup> Institute for Language and Speech Processing, Athena Research Center, Athens, Greece  
ckarouzos@gmail.com, geopar@central.ntua.gr, potam@central.ntua.gr",false,,,,"[{""raw_affiliation_text"": ""School of ECE, National Technical University of Athens, Athens, Greece"", ""institution"": ""National Technical University of Athens"", ""country"": ""Greece""}, {""raw_affiliation_text"": ""Signal Analysis and Interpretation Laboratory (SAIL), USC, Los Angeles, CA, USA"", ""institution"": ""USC"", ""country"": ""USA""}, {""raw_affiliation_text"": ""Behavioral Signal Technologies, Los Angeles, CA, USA"", ""institution"": ""Behavioral Signal Technologies"", ""country"": ""USA""}, {""raw_affiliation_text"": ""Institute for Language and Speech Processing, Athena Research Center, Athens, Greece"", ""institution"": ""Athena Research Center"", ""country"": ""Greece""}]"
2021.naacl-main.2,,,,2021.naacl-main.2,done,The University of Manchester | Toyota Technological Institute | National Institute of Advanced Industrial Science and Technology,"# Distantly Supervised Relation Extraction with Sentence Reconstruction and Knowledge Base Priors

Fenia Christopoulou<sup>1</sup>, Makoto Miwa<sup>2,3</sup>, Sophia Ananiadou<sup>1</sup>

$^{1}$ National Centre for Text Mining,

Department of Computer Science, The University of Manchester, United Kingdom

$^{2}$ Toyota Technological Institute, Nagoya, 468-8511, Japan

<sup>3</sup>Artificial Intelligence Research Center, National Institute of Advanced Industrial Science and Technology, Japan

{efstathia.christopoulou, sophia.ananiadou}@manchester.ac.uk

makoto-miwa@toyota-ti.ac.jp",false,,,,"[{""raw_affiliation_text"": ""National Centre for Text Mining, Department of Computer Science, The University of Manchester, United Kingdom"", ""institution"": ""The University of Manchester"", ""country"": ""United Kingdom""}, {""raw_affiliation_text"": ""Toyota Technological Institute, Nagoya, 468-8511, Japan"", ""institution"": ""Toyota Technological Institute"", ""country"": ""Japan""}, {""raw_affiliation_text"": ""Artificial Intelligence Research Center, National Institute of Advanced Industrial Science and Technology, Japan"", ""institution"": ""National Institute of Advanced Industrial Science and Technology"", ""country"": ""Japan""}]"
2021.naacl-main.205,,,,2021.naacl-main.205,done,University of Massachusetts Amherst | Chan Zuckerberg Initiative,"# Clustering-based Inference for Biomedical Entity Linking

Rico Angell $^{1}$ , Nicholas Monath $^{1}$ , Sunil Mohan $^{2}$ , Nishant Yadav $^{1}$ , and Andrew McCallum $^{1}$

<sup>1</sup> College of Information and Computer Sciences

University of Massachusetts Amherst

{rangell, nmonath, nishantyadav, mccallum}@cs.umass.edu

2Chan Zuckerberg Initiative

smohan@chanzuckerberg.com",false,,,,"[{""raw_affiliation_text"": ""College of Information and Computer Sciences, University of Massachusetts Amherst"", ""institution"": ""University of Massachusetts Amherst"", ""country"": null}, {""raw_affiliation_text"": ""Chan Zuckerberg Initiative"", ""institution"": ""Chan Zuckerberg Initiative"", ""country"": null}]"
2021.naacl-main.208,,,,2021.naacl-main.208,done,Hugging Face,"# How Many Data Points is a Prompt Worth?

Teven Le Scao

Hugging Face

teven@huggingface.co

Alexander M. Rush

Hugging Face

sasha@huggingface.co",false,,,,"[{""raw_affiliation_text"": ""Hugging Face"", ""institution"": ""Hugging Face"", ""country"": null}]"
2021.naacl-main.207,,,,2021.naacl-main.207,done,Cornell University | Bloomberg L.P.,"# Diversity-Aware Batch Active Learning for Dependency Parsing

Tianze Shi*

Cornell University

tianze@cs.cornell.edu

Adrian Benton

Bloomberg L.P.

abenton10@bloomberg.net

Igor Malioutov

Bloomberg L.P.

imalioutov@bloomberg.net

Ozan Irsoy

Bloomberg L.P.

Oirsoy@bloomberg.net",false,,,,"[{""raw_affiliation_text"": ""Cornell University"", ""institution"": ""Cornell University"", ""country"": null}, {""raw_affiliation_text"": ""Bloomberg L.P."", ""institution"": ""Bloomberg L.P."", ""country"": null}]"
2021.naacl-main.21,,,,2021.naacl-main.21,done,Ghent University,"# A Million Tweets Are Worth a Few Points: Tuning Transformers for Customer Service Tasks

Amir Hadifar† Sofie Labat‡ Veronique Hoste‡

Chris Develder $^{\dagger}$ Thomas Demeester $^{\dagger}$

† IDLab, Dept. of Information Technology, Ghent University - imec, Belgium

$\ddagger$ LT3, Dept. of Translation, Interpreting and Communication, Ghent University, Belgium",false,,,,"[{""raw_affiliation_text"": ""IDLab, Dept. of Information Technology, Ghent University - imec, Belgium"", ""institution"": ""Ghent University"", ""country"": ""Belgium""}]"
2021.naacl-main.206,,,,2021.naacl-main.206,done,"University of California, Los Angeles | JD AI Research | Stanford University","# Variance-reduced First-order Meta-learning for Natural Language Processing Tasks

Lingxiao Wang $^{1}$ , Kevin Huang $^{2}$ , Tengyu Ma $^{3}$ , Quanquan Gu $^{1}$ , Jing Huang $^{2}$

$^{1}$ Department of Computer Science, University of California, Los Angeles

$^{2}$ JD AI Research, Mountain View, CA

$^{3}$ Department of Computer Science, Stanford University

{lingxw, qgu}@cs.ucla.edu

{jing.huang,kevin.huang3}@jd.com

tengyuma@stanford.edu",false,,,,"[{""raw_affiliation_text"": ""Department of Computer Science, University of California, Los Angeles"", ""institution"": ""University of California, Los Angeles"", ""country"": ""USA""}, {""raw_affiliation_text"": ""JD AI Research, Mountain View, CA"", ""institution"": ""JD AI Research"", ""country"": ""USA""}, {""raw_affiliation_text"": ""Department of Computer Science, Stanford University"", ""institution"": ""Stanford University"", ""country"": ""null""}]"
2021.naacl-main.210,,,,2021.naacl-main.210,done,"Instituto de Telecomunicações, Instituto Superior Tecnico | LULIS (Lisbon ELLIS Unit) | Unbabel","# Smoothing and Shrinking the Sparse Seq2Seq Search Space

Ben Peters† and André F. T. Martins†‡*  
†Instituto de Telecomunicações, Instituto Superior Tecnico, Lisbon, Portugal  
‡LULIS (Lisbon ELLIS Unit), Lisbon, Portugal  
*Unbabel, Lisbon, Portugal  
benzurdopeters@gmail.com, andre.t.martins@tecnico.ulisboa.pt",false,,,,"[{""raw_affiliation_text"": ""Instituto de Telecomunicações, Instituto Superior Tecnico, Lisbon, Portugal"", ""institution"": ""Instituto de Telecomunicações, Instituto Superior Tecnico"", ""country"": ""Portugal""}, {""raw_affiliation_text"": ""LULIS (Lisbon ELLIS Unit), Lisbon, Portugal"", ""institution"": ""LULIS (Lisbon ELLIS Unit)"", ""country"": ""Portugal""}, {""raw_affiliation_text"": ""Unbabel, Lisbon, Portugal"", ""institution"": ""Unbabel"", ""country"": ""Portugal""}]"
2021.naacl-main.211,,,,2021.naacl-main.211,done,"University of California, Los Angeles | Columbia University","# Unified Pre-training for Program Understanding and Generation

Wasi Uddin Ahmad\*, Saikat Chakraborty†*, Baishakhi Ray†, Kai-Wei Chang

$^{\S}$ University of California, Los Angeles, $^\dagger$ Columbia University

$\S$ {wasiahmad, kwchang} $@$ cs.ucla.edu, $\dagger$ {saikatc, rayb} $@$ cs.columbia.edu",false,,,,"[{""raw_affiliation_text"": ""University of California, Los Angeles"", ""institution"": ""University of California, Los Angeles"", ""country"": ""null""}, {""raw_affiliation_text"": ""Columbia University"", ""institution"": ""Columbia University"", ""country"": ""null""}]"
2021.naacl-main.212,,,,2021.naacl-main.212,done,Samsung Research America,"# Hyperparameter-free Continuous Learning for Domain Classification in Natural Language Understanding

Ting Hua

Yilin Shen

Changsheng Zhao

Yen-Chang Hsu

Hongxia Jin

Samsung Research America

{ting.hua,yilin.shen,changsheng.z,yenchang.hsu,hongxia.jin}@samsung.com",false,,,,"[{""raw_affiliation_text"": ""Samsung Research America"", ""institution"": ""Samsung Research America"", ""country"": null}]"
2021.naacl-main.209,,,,2021.naacl-main.209,done,Tel Aviv University,"# Can Latent Alignments Improve Autoregressive Machine Translation?

Adi Haviv* Lior Vassertail* Omer Levy

The Blavatnik School of Computer Science

Tel Aviv University

{adi.haviv, lior.vassertail, levyomer}@cs.tau.ac.il",false,,,,"[{""raw_affiliation_text"": ""The Blavatnik School of Computer Science Tel Aviv University"", ""institution"": ""Tel Aviv University"", ""country"": null}]"
2021.naacl-main.214,,,,2021.naacl-main.214,done,The University of Sheffield,"# Cross-Lingual Word Embedding Refinement by $\ell_1$ Norm Optimisation

Xutan Peng Chenghua Lin* Mark Stevenson  
Department of Computer Science, The University of Sheffield, UK  
{x.peng, c.lin, mark.stevenson}@shef.ac.uk",false,,,,"[{""raw_affiliation_text"": ""Department of Computer Science, The University of Sheffield, UK"", ""institution"": ""The University of Sheffield"", ""country"": ""UK""}]"
2021.naacl-main.213,,,,2021.naacl-main.213,done,HSE University,"# On the Embeddings of Variables in Recurrent Neural Networks for Source Code

Nadezhda Chirkova  
HSE University*  
Moscow, Russia",false,,,,"[{""raw_affiliation_text"": ""HSE University* Moscow, Russia"", ""institution"": ""HSE University"", ""country"": ""Russia""}]"
2021.naacl-main.216,,,,2021.naacl-main.216,done,University of Michigan,"# MUSER: Multimodal Stress Detection using Emotion Recognition as an Auxiliary Task

Yiqun Yao $^{1}$ , Michalis Papakostas $^{1}$ , Mihai Burzo $^{2}$ , Mohamed Abouelenien $^{3}$ , Rada Mihalcea $^{1}$

<sup>1</sup>Computer Science and Engineering, University of Michigan

2Mechanical Engineering, University of Michigan

<sup>3</sup>Computer and Information Science, University of Michigan

{yaoyq,mpapakos,mburzo,zmohamed,mihalcea}@umich.edu",false,,,,"[{""raw_affiliation_text"": ""Computer Science and Engineering, University of Michigan"", ""institution"": ""University of Michigan"", ""country"": null}]"
2021.naacl-main.217,,,,2021.naacl-main.217,done,University of Pennsylvania | Microsoft Research,"# Learning to Decompose and Organize Complex Tasks

Yi Zhang†, Sujay Kumar Jauhar§, Julia Kiseleva§, Ryen W. White§ and Dan Roth†

†University of Pennsylvania, Philadelphia, PA, USA

Microsoft Research, Redmond, WA, USA

†{yizhang5, danroth} @cis.upenn.edu, §{sjauhar, jukisele, ryenw} @microsoft.com",false,,,,"[{""raw_affiliation_text"": ""University of Pennsylvania, Philadelphia, PA, USA"", ""institution"": ""University of Pennsylvania"", ""country"": ""USA""}, {""raw_affiliation_text"": ""Microsoft Research, Redmond, WA, USA"", ""institution"": ""Microsoft Research"", ""country"": ""USA""}]"
2021.naacl-main.219,,,,2021.naacl-main.219,done,University of Edinburgh,"# Learning from Executions for Semantic Parsing

Bailin Wang, Mirella Lapata and Ivan Titov  
Institute for Language, Cognition and Computation  
School of Informatics, University of Edinburgh

bailin.wang@ed.ac.uk, {mlap, ititov}@inf.ed.ac.uk",false,,,,"[{""raw_affiliation_text"": ""Institute for Language, Cognition and Computation, School of Informatics, University of Edinburgh"", ""institution"": ""University of Edinburgh"", ""country"": null}]"
2021.naacl-main.215,,,,2021.naacl-main.215,done,Pennsylvania State University,"# Semantic Frame Forecast

Chieh-Yang Huang and Ting-Hao (Kenneth) Huang  
Pennsylvania State University, University Park, PA 16802, USA  
{chiehyang, txh710}@psu.edu",false,,,,"[{""raw_affiliation_text"": ""Pennsylvania State University, University Park, PA 16802, USA"", ""institution"": ""Pennsylvania State University"", ""country"": ""USA""}]"
2021.naacl-main.218,,,,2021.naacl-main.218,done,Georgia Institute of Technology | Zhejiang University | Google,"# Continual Learning for Text Classification with Information Disentanglement Based Regularization

Yufan Huang*, Yanzhe Zhang\*1, Jiao Chen, Xuezhi Wang2, Diyi Yang

Georgia Institute of Technology, $^{1}$ Zhejiang University, $^{2}$ Google

{yhuang704, jiaaochen, dyang888}@gatech.edu

$^{1}$ z_yanzhe@zju.edu.cn, $^{2}$ xuezhiw@google.com",false,,,,"[{""raw_affiliation_text"": ""Georgia Institute of Technology"", ""institution"": ""Georgia Institute of Technology"", ""country"": null}, {""raw_affiliation_text"": ""Zhejiang University"", ""institution"": ""Zhejiang University"", ""country"": null}, {""raw_affiliation_text"": ""Google"", ""institution"": ""Google"", ""country"": null}]"
2021.naacl-main.221,,,,2021.naacl-main.221,done,University of Georgia | Adobe Research,"# EDGE: Enriching Knowledge Graph Embeddings with External Text

Saed Rezayi $^{1}$ , Handong Zhao $^{2}$ , Sungchul Kim $^{2}$ , Ryan A. Rossi $^{2}$ , Nedim Lipka $^{2}$ , and Sheng Li $^{1}$

$^{1}$ Department of Computer Science, University of Georgia, Athens, GA, USA

$^{2}$ Adobe Research, San Jose, CA, USA

{saedr,sheng.li}@uga.edu

{hazhao,sukim,ryrossi,lipka}@adobe.com",false,,,,"[{""raw_affiliation_text"": ""Department of Computer Science, University of Georgia, Athens, GA, USA"", ""institution"": ""University of Georgia"", ""country"": ""USA""}, {""raw_affiliation_text"": ""Adobe Research, San Jose, CA, USA"", ""institution"": ""Adobe Research"", ""country"": ""USA""}]"
2021.naacl-main.224,,,,2021.naacl-main.224,done,IIT Guwahati | University of Utah,"# Incorporating External Knowledge to Enhance Tabular Reasoning

J. Neeraja*

IIT Guwahati

jneeraja@iitg.ac.in

Vivek Gupta*

University of Utah

vgupta@cs.utah.edu

Vivek Srikumar

University of Utah

svivek@cs.utah.edu",false,,,,"[{""raw_affiliation_text"": ""IIT Guwahati"", ""institution"": ""IIT Guwahati"", ""country"": null}, {""raw_affiliation_text"": ""University of Utah"", ""institution"": ""University of Utah"", ""country"": null}]"
2021.naacl-main.220,,,,2021.naacl-main.220,done,University of Edinburgh | Salesforce Research | Facebook AI,"# Learning to Synthesize Data for Semantic Parsing

Bailin Wang†* Wenpeng Yin‡ Xi Victoria Lin§* and Caiming Xiong† University of Edinburgh, ‡ Salesforce Research, § Facebook AI bailin.wang@ed.ac.uk, {wyin, cxiong} @ Salesforce.com, victorialin@fb.com",false,,,,"[{""raw_affiliation_text"": ""University of Edinburgh"", ""institution"": ""University of Edinburgh"", ""country"": null}, {""raw_affiliation_text"": ""Salesforce Research"", ""institution"": ""Salesforce Research"", ""country"": null}, {""raw_affiliation_text"": ""Facebook AI"", ""institution"": ""Facebook AI"", ""country"": null}]"
2021.naacl-main.222,,,,2021.naacl-main.222,done,University of Illinois at Chicago | Microsoft Research,"# FLIN: A Flexible Natural Language Interface for Web Navigation

Sahisnu Mazumder*

Department of Computer Science  
University of Illinois at Chicago, USA  
sahisnumazumder@gmail.com

Oriana Riva

Microsoft Research

Redmond, USA

oriana.riva@microsoft.com",false,,,,"[{""raw_affiliation_text"": ""Department of Computer Science, University of Illinois at Chicago, USA"", ""institution"": ""University of Illinois at Chicago"", ""country"": ""USA""}, {""raw_affiliation_text"": ""Microsoft Research, Redmond, USA"", ""institution"": ""Microsoft Research"", ""country"": ""USA""}]"
2021.naacl-main.225,,,,2021.naacl-main.225,done,Carnegie Mellon University | Microsoft Semantic Machines,"# Compositional Generalization for Neural Semantic Parsing via Span-level Supervised Attention

Pengcheng Yin\*, Hao Fang\*, Graham Neubig\*, Adam Pauls\*, Emmanouil Antonios Platanios\*, Yu Su\*, Sam Thomson\*, Jacob Andreas\*

$\spadesuit$ Carnegie Mellon University $\clubsuit$ Microsoft Semantic Machines

{pcyin,gneubig}@cs.cmu.edu

{hao.fang,adam.pauls,anthony.platanios,

yusu2,samuel.thomson,jacob.andreas}@microsoft.com",false,,,,"[{""raw_affiliation_text"": ""Carnegie Mellon University"", ""institution"": ""Carnegie Mellon University"", ""country"": null}, {""raw_affiliation_text"": ""Microsoft Semantic Machines"", ""institution"": ""Microsoft Semantic Machines"", ""country"": null}]"
2021.naacl-main.226,,,,2021.naacl-main.226,done,Mohammed VI Polytechnic University | University of Sherbrooke,"# Domain Adaptation for Arabic Cross-Domain and Cross-Dialect Sentiment Analysis from Contextualized Word Embedding

Abdelah El Mekki

Ismail Berrada<sup>1</sup>

Abdelkader El Mahdaouy

Ahmed Khoumsi²

$^{1}$ School of Computer Sciences, Mohammed VI Polytechnic University, Morocco

$^{2}$ Dept. Electrical & Computer Engineering, University of Sherbrooke, Canada

{firstname.lastname}@um6p.ma

ahmed.khoumsi@usherbrooke.ca",false,,,,"[{""raw_affiliation_text"": ""School of Computer Sciences, Mohammed VI Polytechnic University, Morocco"", ""institution"": ""Mohammed VI Polytechnic University"", ""country"": ""Morocco""}, {""raw_affiliation_text"": ""Dept. Electrical & Computer Engineering, University of Sherbrooke, Canada"", ""institution"": ""University of Sherbrooke"", ""country"": ""Canada""}]"
2021.naacl-main.223,,,,2021.naacl-main.223,done,Brown University | Deep Mind,"# Game-theoretic Vocabulary Selection via the Shapley Value and Banzhaf Index

Roma Patel * Brown University

Marta Garnelo DeepMind

Ian Gemp DeepMind

Chris Dyer DeepMind

Yoram Bachrach DeepMind",false,,,,"[{""raw_affiliation_text"": ""Brown University"", ""institution"": ""Brown University"", ""country"": null}, {""raw_affiliation_text"": ""DeepMind"", ""institution"": ""Deep Mind"", ""country"": null}]"
2021.naacl-main.22,,,,2021.naacl-main.22,done,NCSR “Demokritos” | Athens University of Economics and Business | University of Sheffield | University of York,"# Paragraph-level Rationale Extraction through Regularization: A case study on European Court of Human Rights Cases

Ilias Chalkidis†‡ Nikolaos Aletras

Manos Fergadiotis†‡ Ion Androutsopoulos‡†

Dimitrios Tsarapatsanis* Prodromos Malakasiotis†‡

† EY AI Centre of Excellence in Document Intelligence, NCSR “Demokritos”

$^{\ddagger}$ Department of Informatics, Athens University of Economics and Business

Computer Science Department, University of Sheffield

\* Law School, University of York",false,,,,"[{""raw_affiliation_text"": ""EY AI Centre of Excellence in Document Intelligence, NCSR “Demokritos”"", ""institution"": ""NCSR “Demokritos”"", ""country"": null}, {""raw_affiliation_text"": ""Department of Informatics, Athens University of Economics and Business"", ""institution"": ""Athens University of Economics and Business"", ""country"": null}, {""raw_affiliation_text"": ""Computer Science Department, University of Sheffield"", ""institution"": ""University of Sheffield"", ""country"": null}, {""raw_affiliation_text"": ""Law School, University of York"", ""institution"": ""University of York"", ""country"": null}]"
2021.naacl-main.227,,,,2021.naacl-main.227,done,Lancaster University | University of Oslo,"# Multi-task Learning of Negation and Speculation for Targeted Sentiment Classification

Andrew Moore*

School of Computing

and Communications,

Lancaster University

a.moore@lancaster.ac.uk

Jeremy Barnes

University of Oslo

Department of Informatics

jeremycb@ifi.uio.no",false,,,,"[{""raw_affiliation_text"": ""School of Computing and Communications, Lancaster University"", ""institution"": ""Lancaster University"", ""country"": null}, {""raw_affiliation_text"": ""University of Oslo, Department of Informatics"", ""institution"": ""University of Oslo"", ""country"": null}]"
2021.naacl-main.229,,,,2021.naacl-main.229,done,JD AI Research | Stanford University,"# Graph Ensemble Learning over Multiple Dependency Trees for Aspect-level Sentiment Classification

Xiaochen Hou $^{1*}$ , Peng Qi $^{1}$ , Guangtao Wang $^{1}$ , Rex Ying $^{2}$ , Jing Huang $^{1}$ , Xiaodong He $^{1}$ , Bowen Zhou $^{1}$

$^{1}$ JD AI Research, Mountain View, CA

$^{2}$ Department of Computer Science, Stanford University, Stanford, CA

$^{*}$ xclmm1994@gmail.com",false,,,,"[{""raw_affiliation_text"": ""JD AI Research, Mountain View, CA"", ""institution"": ""JD AI Research"", ""country"": null}, {""raw_affiliation_text"": ""Department of Computer Science, Stanford University, Stanford, CA"", ""institution"": ""Stanford University"", ""country"": null}]"
2021.naacl-main.233,,,,2021.naacl-main.233,done,University of Rochester,"# Outside Computation with Superior Functions

Parker Riley and Daniel Gildea  
Department of Computer Science  
University of Rochester  
Rochester, NY 14627",false,,,,"[{""raw_affiliation_text"": ""Department of Computer Science, University of Rochester"", ""institution"": ""University of Rochester"", ""country"": ""USA""}]"
2021.naacl-main.236,,,,2021.naacl-main.236,done,Facebook,"# Non-Autoregressive Semantic Parsing for Compositional Task-Oriented Dialog

Arun Babu

Ahmed Aly

Akshit Shrivastava

Angela Fan

Armen Aghajanyan

Marjan Ghazvininejad

Facebook

{arbabu, akshats, armenag, ahhegazy, angelafan, ghazvini}@fb.com",false,,,,"[{""raw_affiliation_text"": ""Facebook"", ""institution"": ""Facebook"", ""country"": null}]"
2021.naacl-main.234,,,,2021.naacl-main.234,done,Cornell University | Bloomberg L.P.,"# Learning Syntax from Naturally-Occurring Bracketings

Tianze Shi

Cornell University

tianze@cs.cornell.edu

Ozan Irsoy

Bloomberg L.P.

oirsoy@bloomberg.net

Igor Malioutov

Bloomberg L.P.

imalioutov@bloomberg.net

Lillian Lee

Cornell University

llee@cs.cornell.edu",false,,,,"[{""raw_affiliation_text"": ""Cornell University"", ""institution"": ""Cornell University"", ""country"": null}, {""raw_affiliation_text"": ""Bloomberg L.P."", ""institution"": ""Bloomberg L.P."", ""country"": null}]"
2021.naacl-main.231,,,,2021.naacl-main.231,done,University of Washington | Shenzhen Research Institute of Big Data | The Chinese University of Hong Kong (Shenzhen),"# Aspect-based Sentiment Analysis with Type-aware Graph Convolutional Networks and Layer Ensemble

Yuanhe Tian\*, Guimin Chen\*, Yan Song\*

$\checkmark$ University of Washington $\checkmark$ Shenzhen Research Institute of Big Data

$\spadesuit$ The Chinese University of Hong Kong (Shenzhen)

yhtian@uw.edu chenguimin@foxmail.com songyan@cuhk.edu.cn",false,,,,"[{""raw_affiliation_text"": ""University of Washington"", ""institution"": ""University of Washington"", ""country"": null}, {""raw_affiliation_text"": ""Shenzhen Research Institute of Big Data"", ""institution"": ""Shenzhen Research Institute of Big Data"", ""country"": null}, {""raw_affiliation_text"": ""The Chinese University of Hong Kong (Shenzhen)"", ""institution"": ""The Chinese University of Hong Kong (Shenzhen)"", ""country"": null}]"
2021.naacl-main.232,,,,2021.naacl-main.232,done,Technische Universität Dresden,"# Supertagging-based Parsing with Linear Context-free Rewriting Systems

Thomas Ruprecht and Richard Morbitz

Faculty of Computer Science

Technische Universität Dresden

01062 Dresden, Germany

{thomas.ruprecht,richard.moerbitz}@tu-dresden.de",false,,,,"[{""raw_affiliation_text"": ""Faculty of Computer Science, Technische Universität Dresden, 01062 Dresden, Germany"", ""institution"": ""Technische Universität Dresden"", ""country"": ""Germany""}]"
2021.naacl-main.230,,,,2021.naacl-main.230,done,Columbia University,"# Emotion-Infused Models for Explainable Psychological Stress Detection

Elsbeth Turcan<sup>1</sup> and Smaranda Muresan<sup>1,2</sup> and Kathleen McKeown<sup>1</sup>  
Department of Computer Science, Columbia University<sup>1</sup>  
Data Science Institute, Columbia University<sup>2</sup>  
{eturcan, smara, kathy}@cs.columbia.edu",false,,,,"[{""raw_affiliation_text"": ""Department of Computer Science, Columbia University"", ""institution"": ""Columbia University"", ""country"": null}]"
