paper_id,source_pdf,uploaded_pdf,batch_id,data_id,status,affiliations,raw_first_page_text,ocr_fallback_used,ocr_image_paths,ocr_transcribed_text,error,affiliation_details_json
2025.acl-long.1210,,,,2025.acl-long.1210,done,University of Maryland,"# Multiple LLM Agents Debate for Equitable Cultural Alignment

Dayeon Ki Rachel Rudinger Tianyi Zhou Marine Carpuat

University of Maryland

{dayeonki, rudinger, tianyi, marine}@umd.edu",false,,,,"[{""raw_affiliation_text"": ""University of Maryland"", ""institution"": ""University of Maryland"", ""country"": null}]"
2025.acl-long.121,,,,2025.acl-long.121,done,Ben-Gurion University of the Negev | Shamoon College of Engineering,"# Assessment and manipulation of latent constructs in pre-trained language models using psychometric scales

Maor Reuben $^{1\dagger}$ Ortal Slobodin $^{2\dagger}$ Aviad Elyashar $^{3\dagger}$ Idan-Chaim Cohen $^{4\dagger}$ Orna Braun-Lewensohn $^{5\dagger}$ Odeya Cohen $^{4\dagger*}$ Rami Puzis $^{1\dagger*}$

$^{1}$ Department of Software and Information Systems Engineering $^{2}$ School of Education

$^{3}$ Department of Computer Sciences $^{4}$ Department of Nursing

Conflict Management & Resolution Program

†Ben-Gurion University of the Negev, Israel ‡Shamoon College of Engineering, Israel

{maorreu, idanchai}@post.bgu.ac.il,aviadel2@ac.sce.ac.il, {ortalslo,ornabl,odeyac,puzis}@bgu.ac.il",false,,,,"[{""raw_affiliation_text"": ""Ben-Gurion University of the Negev, Israel"", ""institution"": ""Ben-Gurion University of the Negev"", ""country"": ""Israel""}, {""raw_affiliation_text"": ""Shamoon College of Engineering, Israel"", ""institution"": ""Shamoon College of Engineering"", ""country"": ""Israel""}]"
2025.acl-long.1218,,,,2025.acl-long.1218,done,"Carnegie Mellon University | University of California, Los Angeles","# Mind the Gesture:

# Evaluating AI Sensitivity to Culturally Offensive Non-Verbal Gestures

Warning, this paper contains depictions of gestures that might be offensive.

Akhila Yerukola

Saadia Gabriel

Nanyun Peng

Maarten Sap

Carnegie Mellon University \*University of California, Los Angeles

ayerukol@andrew.cmu.edu",false,,,,"[{""raw_affiliation_text"": ""Carnegie Mellon University"", ""institution"": ""Carnegie Mellon University"", ""country"": null}, {""raw_affiliation_text"": ""University of California, Los Angeles"", ""institution"": ""University of California, Los Angeles"", ""country"": null}]"
2025.acl-long.1212,,,,2025.acl-long.1212,done,South China University of Technology | Beihang University | Pazhou Laboratory,"# SEA: Low-Resource Safety Alignment for Multimodal Large Language Models via Synthetic Embeddings

Weikai Lu $^{1}$ , Hao Peng $^{2}$ , Huiping Zhuang $^{1}$ , Cen Chen $^{1,3}$ , and Ziqian Zeng $^{*1}$

$^{1}$ South China University of Technology, China

<sup>2</sup>Beihang University, China

$^{3}$ Pazhou Laboratory, China

wklu2452@163.com zqzeng@scut.edu.cn",false,,,,"[{""raw_affiliation_text"": ""South China University of Technology, China"", ""institution"": ""South China University of Technology"", ""country"": ""China""}, {""raw_affiliation_text"": ""Beihang University, China"", ""institution"": ""Beihang University"", ""country"": ""China""}, {""raw_affiliation_text"": ""Pazhou Laboratory, China"", ""institution"": ""Pazhou Laboratory"", ""country"": ""China""}]"
2025.acl-long.1213,,,,2025.acl-long.1213,done,Tsinghua University | Microsoft,"# Chain-of-Reasoning: Towards Unified Mathematical Reasoning in Large Language Models via a Multi-Paradigm Perspective

Yiyao Yu $^{1*}$ Hengyuan Zhang

Yuxiang Zhang $^{1*}$ Xingxing Zhang $^{2}$ njie Wang $^{1\dagger}$

Dongdong Zhang $^{2\dagger}$

Mahmoud Khademi2

Xiao Liang<sup>1</sup>  
Hany Awadalla<sup>2</sup>

$^{1}$ Tsinghua University $^{2}$ Microsoft

yuyy23@mails.tsinghua.edu.cn, joell070408@gmail.com, wangjunjie@sz.tsinghua.edu.cn

{dozhang,xizhang,mkhademi,hanyh,fuwei}@microsoft.com",false,,,,"[{""raw_affiliation_text"": ""Tsinghua University"", ""institution"": ""Tsinghua University"", ""country"": null}, {""raw_affiliation_text"": ""Microsoft"", ""institution"": ""Microsoft"", ""country"": null}]"
2025.acl-long.1214,,,,2025.acl-long.1214,done,Georgetown University,"# Language Models Grow Less Humanlike beyond Phase Transition

Tatsuya Aoyama Ethan Gotlieb Wilcox

Department of Linguistics, Georgetown University

{ta571,ethan.wilcox}@georgetown.edu",false,,,,"[{""raw_affiliation_text"": ""Department of Linguistics, Georgetown University"", ""institution"": ""Georgetown University"", ""country"": null}]"
2025.acl-long.1217,,,,2025.acl-long.1217,done,University of Cambridge,"# iNews: A Multimodal Dataset for Modeling Personalized Affective Responses to News

Tiancheng Hu  
University of Cambridge  
th656@cam.ac.uk

Data

Nigel Collier  
University of Cambridge  
nhc30@cam.ac.uk

Code",false,,,,"[{""raw_affiliation_text"": ""University of Cambridge"", ""institution"": ""University of Cambridge"", ""country"": null}]"
2025.acl-long.1215,,,,2025.acl-long.1215,done,University of Padua | Polish-Japanese Academy of Information Technology,"# PCoT: Persuasion-Augmented Chain of Thought for Detecting Fake News and Social Media Disinformation

Arkadiusz Modzelewski $^{1,2}$ , Witold Sosnowski $^{2}$ , Tiziano Labruna $^{1}$ , Adam Wierzbicki $^{2}$ , Giovanni Da San Martino $^{1}$

<sup>1</sup>University of Padua, Italy

$^{2}$ Polish-Japanese Academy of Information Technology, Poland

Correspondence: contact@amodzelewski.com",false,,,,"[{""raw_affiliation_text"": ""University of Padua, Italy"", ""institution"": ""University of Padua"", ""country"": ""Italy""}, {""raw_affiliation_text"": ""Polish-Japanese Academy of Information Technology, Poland"", ""institution"": ""Polish-Japanese Academy of Information Technology"", ""country"": ""Poland""}]"
2025.acl-long.1216,,,,2025.acl-long.1216,done,University of Michigan,"# Coordinating Chaos: A Structured Review of Linguistic Coordination Methodologies

Benjamin Litterer  
School of Information  
University of Michigan  
blitt@umich.edu

David Jurgens  
School of Information and Computer Science & Engineering  
University of Michigan  
jurgens@umich.edu

Dallas Card School of Information University of Michigan dalc@umich.edu",false,,,,"[{""raw_affiliation_text"": ""School of Information, University of Michigan"", ""institution"": ""University of Michigan"", ""country"": null}]"
2025.acl-long.1219,,,,2025.acl-long.1219,done,University of Cambridge,"# 500xCompressor: Generalized Prompt Compression for Large Language Models

Zongqian Li  
University of Cambridge  
z1510@cam.ac.uk

Yixuan Su  
University of Cambridge  
ys484@cam.ac.uk

Nigel Collier  
University of Cambridge  
nhc30@cam.ac.uk",false,,,,"[{""raw_affiliation_text"": ""University of Cambridge"", ""institution"": ""University of Cambridge"", ""country"": null}]"
2025.acl-long.1220,,,,2025.acl-long.1220,done,University of Southern California | Tik Tok,"# Estimating Privacy Leakage of Augmented Contextual Knowledge in Language Models

James Flemings $^{1*}$ Bo Jiang $^{2}$ Wanrong Zhang $^{2}$ Zafar Takhirov $^{2}$ Murali Annavaram $^{1}$

<sup>1</sup>University of Southern California <sup>2</sup>TikTok

{jamesf17,annavara}@usc.edu

{bjiang518, imwanrongz, z.tahirov}@gmail.com",false,,,,"[{""raw_affiliation_text"": ""University of Southern California"", ""institution"": ""University of Southern California"", ""country"": null}, {""raw_affiliation_text"": ""TikTok"", ""institution"": ""Tik Tok"", ""country"": null}]"
2025.acl-long.1221,,,,2025.acl-long.1221,done,Dartmouth College,"# Document-Level Event-Argument Data Augmentation for Challenging Role Types

Joseph Gatto, Omar Sharif, Parker Seegmiller, Sarah M. Preum

Department of Computer Science, Dartmouth College

{joseph.m.gatto.gr}@dartmouth.edu",false,,,,"[{""raw_affiliation_text"": ""Department of Computer Science, Dartmouth College"", ""institution"": ""Dartmouth College"", ""country"": null}]"
2025.acl-long.1223,,,,2025.acl-long.1223,done,University of Manchester | University of Sheffield | Idiap Research Institute | Imperial College London | Uniwersytet Opolski,"# Unravelling the Logic: Investigating the Generalisation of Transformers in Numerical Satisfiability Problems

Tharindu Madusanka<sup>1</sup> and Marco Valentino<sup>2,3</sup> and Iqra Zahid<sup>1,4</sup> and Ian Pratt-Hartmann<sup>1,5</sup> and Riza Batista-Navarro<sup>1</sup>

1. Department of Computer Science, University of Manchester;

2. School of Computer Science, University of Sheffield;

3. Idiap Research Institute;

4. Imperial College London, Imperial Global Singapore;

5. Instytut Informatyki, Uniwersytet Opolski",false,,,,"[{""raw_affiliation_text"": ""Department of Computer Science, University of Manchester"", ""institution"": ""University of Manchester"", ""country"": null}, {""raw_affiliation_text"": ""School of Computer Science, University of Sheffield"", ""institution"": ""University of Sheffield"", ""country"": null}, {""raw_affiliation_text"": ""Idiap Research Institute"", ""institution"": ""Idiap Research Institute"", ""country"": null}, {""raw_affiliation_text"": ""Imperial College London, Imperial Global Singapore"", ""institution"": ""Imperial College London"", ""country"": null}, {""raw_affiliation_text"": ""Instytut Informatyki, Uniwersytet Opolski"", ""institution"": ""Uniwersytet Opolski"", ""country"": null}]"
2025.acl-long.1222,,,,2025.acl-long.1222,done,University of Michigan,"# Mapping the Podcast Ecosystem with the Structured Podcast Research Corpus

Benjamin Litterer

School of Information University of Michigan blitt@umich.edu

David Jurgens

School of Information and Computer Science & Engineering University of Michigan jurgens@umich.edu

Dallas Card

School of Information University of Michigan dalc@umich.edu",false,,,,"[{""raw_affiliation_text"": ""School of Information University of Michigan"", ""institution"": ""University of Michigan"", ""country"": null}]"
2025.acl-long.122,,,,2025.acl-long.122,done,Instituto de Telecomunicações | Universidade de Lisboa | ELLIS Unit Lisbon | Unbabel,"# Did Translation Models Get More Robust Without Anyone Even Noticing?

Ben Peters* and André F. T. Martins*†‡

* Instituto de Telecomunicações, Lisbon, Portugal

†Instituto Superior Técnico, Universidade de Lisboa, Lisbon, Portugal

$^{\ddagger}$ ELLIS Unit Lisbon (LULIS), Lisbon, Portugal

Unbabel, Lisbon, Portugal

benzurdopeters@gmail.com, andre.t.martins@tecnico.ulisboa.pt",false,,,,"[{""raw_affiliation_text"": ""Instituto de Telecomunicações, Lisbon, Portugal"", ""institution"": ""Instituto de Telecomunicações"", ""country"": ""Portugal""}, {""raw_affiliation_text"": ""Instituto Superior Técnico, Universidade de Lisboa, Lisbon, Portugal"", ""institution"": ""Universidade de Lisboa"", ""country"": ""Portugal""}, {""raw_affiliation_text"": ""ELLIS Unit Lisbon (LULIS), Lisbon, Portugal"", ""institution"": ""ELLIS Unit Lisbon"", ""country"": ""Portugal""}, {""raw_affiliation_text"": ""Unbabel, Lisbon, Portugal"", ""institution"": ""Unbabel"", ""country"": ""Portugal""}]"
2025.acl-long.1227,,,,2025.acl-long.1227,done,Michigan State University | University of Georgia,"# Unveiling Privacy Risks in LLM Agent Memory

Bo Wang $^{1}$ , Weiyi He $^{1}$ , Shenglai Zeng $^{1}$ , Zhen Xiang $^{2}$ , Yue Xing $^{1}$ , Jiliang Tang $^{1}$ , Pengfei He $^{1}$

<sup>1</sup>Michigan State University, <sup>2</sup> University of Georgia

{wangbo9,heweiyi,zengshe1,xingyue1,tangjili,hepengf1}@msu.edu,

zxiangaa@uga.edu",false,,,,"[{""raw_affiliation_text"": ""Michigan State University"", ""institution"": ""Michigan State University"", ""country"": null}, {""raw_affiliation_text"": ""University of Georgia"", ""institution"": ""University of Georgia"", ""country"": null}]"
2025.acl-long.1225,,,,2025.acl-long.1225,done,The Ohio State University,"# GeLLM³⁰: Generalizing Large Language Models for Multi-property Molecule Optimization

Vishal Dey $^{1*}$ , Xiao Hu $^{1*}$ , Xia Ning $^{1,2,3,4}$

<sup>1</sup> Department of Computer Science and Engineering, The Ohio State University, USA

$^{2}$ Translational Data Analytics Institute, The Ohio State University, USA

$^{3}$ Department of Biomedical Informatics, The Ohio State University, USA

<sup>4</sup> College of Pharmacy, The Ohio State University, USA

Correspondence: ning.104@osu.edu",false,,,,"[{""raw_affiliation_text"": ""Department of Computer Science and Engineering, The Ohio State University, USA"", ""institution"": ""The Ohio State University"", ""country"": ""USA""}]"
2025.acl-long.1226,,,,2025.acl-long.1226,done,Dartmouth College | Dartmouth Health,"# Follow-up Question Generation For Enhanced Patient-Provider Conversations

Joseph Gatto<sup>1</sup>, Parker Seegmiller<sup>1</sup>, Timothy Burdick<sup>2,4</sup>, Inas S. Khayal<sup>1,4</sup>, Sarah DeLozier<sup>3</sup>, Sarah M. Preum<sup>1</sup>

<sup>1</sup> Department of Computer Science, Dartmouth College

$^{2}$ Department of Community and Family Medicine, Dartmouth Health

$^{3}$ Department of Medicine, Dartmouth Health

4 The Dartmouth Institute, Dartmouth College

{joseph.m.gatto.gr, sarah.masud.preum}@dartmouth.edu",false,,,,"[{""raw_affiliation_text"": ""Department of Computer Science, Dartmouth College"", ""institution"": ""Dartmouth College"", ""country"": null}, {""raw_affiliation_text"": ""Department of Community and Family Medicine, Dartmouth Health"", ""institution"": ""Dartmouth Health"", ""country"": null}]"
2025.acl-long.123,,,,2025.acl-long.123,done,NVIDIA,"# Nemotron-CC: Transforming Common Crawl into a Refined Long-Horizon Pretraining Dataset

Dan Su*, Kezhi Kong*, Ying Lin*, Joseph Jennings, Brandon Norick, Markus Kliegl†, Mostofa Patwary, Mohammad Shoeybi, Bryan Catanzaro

NVIDIA
*Equal contribution. †Correspondence to mkliegl@nvidia.com.",false,,,,"[{""raw_affiliation_text"": ""NVIDIA"", ""institution"": ""NVIDIA"", ""country"": null}]"
2025.acl-long.1224,,,,2025.acl-long.1224,done,Technische Universität Darmstadt | IT:U Interdisciplinary Transformation University Austria | IBM Research Europe | National Research Council Canada,"# The Nature of NLP: Analyzing Contributions in NLP Papers

Aniket Pramanick<sup>1</sup>, Yufang Hou<sup>2,3</sup>, Saif M. Mohammad<sup>4</sup>, Iryna Gurevych<sup>1</sup>

<sup>1</sup>Ubiquitous Knowledge Processing Lab (UKP Lab)  
nt of Computer Science and Hessian Center for AI (hessian.AI)  
Technische Universität Darmstadt

$^{2}$ IT:U Interdisciplinary Transformation University Austria

<sup>3</sup>IBM Research Europe - Ireland

$^{4}$ National Research Council Canada

www.ukp.tu-darmstadt.de, yufang.hou@it-u.at, saif.mohammad@nrc-cnrc.gc.ca",false,,,,"[{""raw_affiliation_text"": ""Ubiquitous Knowledge Processing Lab (UKP Lab), Department of Computer Science and Hessian Center for AI (hessian.AI), Technische Universität Darmstadt"", ""institution"": ""Technische Universität Darmstadt"", ""country"": null}, {""raw_affiliation_text"": ""IT:U Interdisciplinary Transformation University Austria"", ""institution"": ""IT:U Interdisciplinary Transformation University Austria"", ""country"": null}, {""raw_affiliation_text"": ""IBM Research Europe - Ireland"", ""institution"": ""IBM Research Europe"", ""country"": ""Ireland""}, {""raw_affiliation_text"": ""National Research Council Canada"", ""institution"": ""National Research Council Canada"", ""country"": ""Canada""}]"
2025.acl-long.1229,,,,2025.acl-long.1229,done,Tiangong University | University of Chinese Academy of Sciences | AIRCAS | Waseda University | Institute for Advanced Algorithms Research,"# Language Constrained Multimodal Hyper Adapter For Many-to-Many Multimodal Summarization

Nayu Liu $^{1}$ , Fanglong Yao $^{3}$ , Haoran Luo $^{4}$ , Yong Yang $^{1}$ , Chen Tang $^{5}$ , Bo Lv $^{2*}$

$^{1}$ Tianjin Key Laboratory Autonomous Intelligence Technology and Systems, School of Computer Science and Technology, Tiangong University, $^{2}$ University of Chinese Academy of Sciences

<sup>3</sup>Key Laboratory of Target Cognition and Application Technology, AIRCAS

<sup>4</sup>Graduate School of Creative Science and Engineering, Waseda University

$^{5}$ Institute for Advanced Algorithms Research, Shanghai

nayuliu@tiangong.edu.cn, lvbo19@mails.ucas.ac.cn",false,,,,"[{""raw_affiliation_text"": ""Tianjin Key Laboratory Autonomous Intelligence Technology and Systems, School of Computer Science and Technology, Tiangong University"", ""institution"": ""Tiangong University"", ""country"": null}, {""raw_affiliation_text"": ""University of Chinese Academy of Sciences"", ""institution"": ""University of Chinese Academy of Sciences"", ""country"": null}, {""raw_affiliation_text"": ""Key Laboratory of Target Cognition and Application Technology, AIRCAS"", ""institution"": ""AIRCAS"", ""country"": null}, {""raw_affiliation_text"": ""Graduate School of Creative Science and Engineering, Waseda University"", ""institution"": ""Waseda University"", ""country"": null}, {""raw_affiliation_text"": ""Institute for Advanced Algorithms Research, Shanghai"", ""institution"": ""Institute for Advanced Algorithms Research"", ""country"": null}]"
2025.acl-long.1234,,,,2025.acl-long.1234,done,University of Cambridge | Apple | Meta,"# ASPERA: A Simulated Environment to Evaluate Planning for Complex Action Execution

Alexandru Coca $^{1*}$ , Mark Gaynor $^{2}$ , Zhenxing Zhang $^{2}$ , Jianpeng Cheng $^{3*}$ , Bo-Hsiang Tseng $^{2}$ , Pete Boothroyd $^{2}$ , Héctor Martinez Alonso $^{2}$ , Diarmuid Ó'Séaghdha $^{2}$ , Anders Johannsen $^{2}$

<sup>1</sup>Department of Engineering, University of Cambridge, <sup>2</sup>Apple, <sup>3</sup>Meta ac2123@cam.ac.uk, ajohannsen@apple.com",false,,,,"[{""raw_affiliation_text"": ""Department of Engineering, University of Cambridge"", ""institution"": ""University of Cambridge"", ""country"": null}, {""raw_affiliation_text"": ""Apple"", ""institution"": ""Apple"", ""country"": null}, {""raw_affiliation_text"": ""Meta"", ""institution"": ""Meta"", ""country"": null}]"
2025.acl-long.1228,,,,2025.acl-long.1228,done,Instituto de Telecomunicações | Universidade de Lisboa | Unbabel,"# Watching the Watchers: Exposing Gender Disparities in Machine Translation Quality Estimation

Emmanouil Zaranis\*, Giuseppe Attanasio\*, Sweta Agrawal\*, André F.T. Martins\*

\*Instituto de Telecomunicações, Lisbon, Portugal

$^{\dagger}$ Instituto Superior Técnico, Universidade de Lisboa, Portugal

Unbabel, Lisbon, Portugal

emmanouil.zaranis@tecnico.ulisboa.pt",false,,,,"[{""raw_affiliation_text"": ""Instituto de Telecomunicações, Lisbon, Portugal"", ""institution"": ""Instituto de Telecomunicações"", ""country"": ""Portugal""}, {""raw_affiliation_text"": ""Instituto Superior Técnico, Universidade de Lisboa, Portugal"", ""institution"": ""Universidade de Lisboa"", ""country"": ""Portugal""}, {""raw_affiliation_text"": ""Unbabel, Lisbon, Portugal"", ""institution"": ""Unbabel"", ""country"": ""Portugal""}]"
2025.acl-long.1233,,,,2025.acl-long.1233,done,MBZUAI | Huazhong University of Science and Technology | University of Notre Dame,"# Shaping the Safety Boundaries: Understanding and Defending Against Jailbreaks in Large Language Models

Lang Gao $^{1,2}$ , Jiahui Geng $^{1}$ , Xiangliang Zhang $^{3}$ , Preslav Nakov $^{1}$ , Xiuying Chen $^{1*}$

$^{1}$ MBZUAI $^{2}$ Huazhong University of Science and Technology $^{3}$ University of Notre Dame

{Lang.Gao, Jiahui.Geng, Preslav.Nakov, Xiuying.Chen}@mbzuai.ac.aexzhang33@nd.edu

# WARNING: This paper contains model outputs that may be considered offensive.",false,,,,"[{""raw_affiliation_text"": ""MBZUAI"", ""institution"": ""MBZUAI"", ""country"": null}, {""raw_affiliation_text"": ""Huazhong University of Science and Technology"", ""institution"": ""Huazhong University of Science and Technology"", ""country"": null}, {""raw_affiliation_text"": ""University of Notre Dame"", ""institution"": ""University of Notre Dame"", ""country"": null}]"
2025.acl-long.1231,,,,2025.acl-long.1231,done,Northeastern University | University of Michigan,"# Efficient Ensemble for Fine-tuning Language Models on Multiple Datasets

Dongyue Li† Ziniu Zhang† Lu Wang‡ Hongyang R. Zhang†

†Northeastern University, Boston, MA

$^{\ddagger}$ University of Michigan, Ann Arbor, MI",false,,,,"[{""raw_affiliation_text"": ""Northeastern University, Boston, MA"", ""institution"": ""Northeastern University"", ""country"": ""USA""}, {""raw_affiliation_text"": ""University of Michigan, Ann Arbor, MI"", ""institution"": ""University of Michigan"", ""country"": ""USA""}]"
2025.acl-long.1232,,,,2025.acl-long.1232,done,MBZUAI | RIKEN AIP | Tohoku University,"# Library-Like Behavior In Language Models is Enhanced by Self-Referencing Causal Cycles

Munachiso Nwadike $^{1,2}$ , Zangir Iklassov $^{1}$ , Toluwani Aremu $^{1}$ , Tatsuya Hiraoka $^{1,2}$ , Benjamin Heinzerling $^{2,3}$ , Velibor Bojkovic $^{1}$ , Hilal Alqaubeh $^{1,2}$ , Martin Takáč $^{1}$ , Kentaro Inui $^{1,2,3}$

$^{1}$ MBZUAI, Abu Dhabi, UAE • $^{2}$ RIKEN AIP, Japan • $^{3}$ Tohoku University, Japan

munachiso.nwadike@mbzuai.ac.ae",false,,,,"[{""raw_affiliation_text"": ""MBZUAI, Abu Dhabi, UAE"", ""institution"": ""MBZUAI"", ""country"": ""UAE""}, {""raw_affiliation_text"": ""RIKEN AIP, Japan"", ""institution"": ""RIKEN AIP"", ""country"": ""Japan""}, {""raw_affiliation_text"": ""Tohoku University, Japan"", ""institution"": ""Tohoku University"", ""country"": ""Japan""}]"
2025.acl-long.1237,,,,2025.acl-long.1237,done,Google Cloud AI,"# Embedding-Converter: A Unified Framework for Cross-Model Embedding Transformation

Jinsung Yoon, Sercan Ö. Arik  
Google Cloud AI, CA, USA  
{jinsungyoon, soarik}@google.com",false,,,,"[{""raw_affiliation_text"": ""Google Cloud AI, CA, USA"", ""institution"": ""Google Cloud AI"", ""country"": ""USA""}]"
2025.acl-long.124,,,,2025.acl-long.124,done,Stanford University,"# Hierarchical Level-Wise News Article Clustering via Multilingual Matryoshka Embeddings

Hans W. A. Hanley

Stanford University

hhanley@cs.stanford.edu

Zakir Durmeric

Stanford University

zakir@cs.stanford.edu",false,,,,"[{""raw_affiliation_text"": ""Stanford University"", ""institution"": ""Stanford University"", ""country"": null}]"
2025.acl-long.1235,,,,2025.acl-long.1235,done,University of Shanghai for Science and Technology | East China Normal University | Nanjing University of Information Science and Technology | Macquarie University,"# ReflectDiffu: Reflect between Emotion-intent Contagion and Mimicry for Empathetic Response Generation via a RL-Diffusion Framework

Jiahao Yuan $^{1,2*}$ , Zixiang Di $^{2}$ , Zhiqing Cui $^{3}$ , Guisong Yang $^{1\dagger}$ , Usman Naseem $^{4}$

<sup>1</sup>University of Shanghai for Science and Technology

$^{2}$ East China Normal University

$^{3}$ Nanjing University of Information Science and Technology

4Macquarie University",false,,,,"[{""raw_affiliation_text"": ""University of Shanghai for Science and Technology"", ""institution"": ""University of Shanghai for Science and Technology"", ""country"": null}, {""raw_affiliation_text"": ""East China Normal University"", ""institution"": ""East China Normal University"", ""country"": null}, {""raw_affiliation_text"": ""Nanjing University of Information Science and Technology"", ""institution"": ""Nanjing University of Information Science and Technology"", ""country"": null}, {""raw_affiliation_text"": ""Macquarie University"", ""institution"": ""Macquarie University"", ""country"": null}]"
2025.acl-long.1236,,,,2025.acl-long.1236,done,"Tiangong University | Institute of Automation, CAS | The Hong Kong Polytechnic University | University of Chinese Academy of Sciences | Chongqing University","# SARA: Salience-Aware Reinforced Adaptive Decoding for Large Language Models in Abstractive Summarization

Nayu Liu $^{1}$ , Junnan Zhu $^{2}$ , Yiming Ma $^{3}$ , Zhicong Lu $^{4}$ , Wenlei Xu $^{1}$ , Yong Yang $^{1}$ , Jiang Zhong $^{5}$ , Kaiwen Wei $^{5*}$

$^{1}$ Tianjin Laboratory Autonomous Intelligence Technology and Systems, School of Computer Science and Technology, Tiangong University

$^{2}$ State Key Laboratory of Multimodal Artificial Intelligence Systems, Institute of Automation, CAS

$^{3}$ Department of Data Science & Artificial Intelligence, The Hong Kong Polytechnic University $^{4}$ University of Chinese Academy of Sciences, $^{5}$ College of Computer Science, Chongqing University",false,,,,"[{""raw_affiliation_text"": ""Tianjin Laboratory Autonomous Intelligence Technology and Systems, School of Computer Science and Technology, Tiangong University"", ""institution"": ""Tiangong University"", ""country"": null}, {""raw_affiliation_text"": ""State Key Laboratory of Multimodal Artificial Intelligence Systems, Institute of Automation, CAS"", ""institution"": ""Institute of Automation, CAS"", ""country"": null}, {""raw_affiliation_text"": ""Department of Data Science & Artificial Intelligence, The Hong Kong Polytechnic University"", ""institution"": ""The Hong Kong Polytechnic University"", ""country"": null}, {""raw_affiliation_text"": ""University of Chinese Academy of Sciences"", ""institution"": ""University of Chinese Academy of Sciences"", ""country"": null}, {""raw_affiliation_text"": ""College of Computer Science, Chongqing University"", ""institution"": ""Chongqing University"", ""country"": null}]"
2025.acl-long.1238,,,,2025.acl-long.1238,done,York University | Vector Institute,"# Improving Automatic Evaluation of Large Language Models (LLMs) in Biomedical Relation Extraction via LLMs-as-the-Judge

Md Tahmid Rahman Laskar*,‡, Israt Jahan‡, Elham Dolatabadi‡,§, Chun Peng‡, Enamul Hoque‡, Jimmy Xiangji Huang*‡ ‡York University, §Vector Institute Toronto, Ontario, Canada",false,,,,"[{""raw_affiliation_text"": ""York University, Toronto, Ontario, Canada"", ""institution"": ""York University"", ""country"": ""Canada""}, {""raw_affiliation_text"": ""Vector Institute, Toronto, Ontario, Canada"", ""institution"": ""Vector Institute"", ""country"": ""Canada""}]"
2025.acl-long.1230,,,,2025.acl-long.1230,done,Fudan University | Shanghai AI Laboratory | Soochow University | Stony Brook University | The Chinese University of Hong Kong,"# PRMBENCH: A Fine-grained and Challenging Benchmark for Process-Level Reward Models

Mingyang Song $^{1,2}$ , Zhaochen Su $^{3}$ , Xiaoye Qu $^{2}$ , Jiawei Zhou $^{4\dagger}$ , Yu Cheng $^{5\dagger}$

$^{1}$ Fudan University, $^{2}$ Shanghai AI Laboratory, $^{3}$ Soochow University

<sup>4</sup-Stony Brook University, <sup>5</sup>The Chinese University of Hong Kong mysong23@m.fudan.edu.cn; suzhaochen0110@gmail.com;

quxiaoye@pjlab.org.cn; jzhou@ttic.edu; chengyu@cse.cuhk.edu.hk;

Project Page: https://prmbench.github.io",false,,,,"[{""raw_affiliation_text"": ""Fudan University"", ""institution"": ""Fudan University"", ""country"": null}, {""raw_affiliation_text"": ""Shanghai AI Laboratory"", ""institution"": ""Shanghai AI Laboratory"", ""country"": null}, {""raw_affiliation_text"": ""Soochow University"", ""institution"": ""Soochow University"", ""country"": null}, {""raw_affiliation_text"": ""Stony Brook University"", ""institution"": ""Stony Brook University"", ""country"": null}, {""raw_affiliation_text"": ""The Chinese University of Hong Kong"", ""institution"": ""The Chinese University of Hong Kong"", ""country"": null}]"
2025.acl-long.1239,,,,2025.acl-long.1239,done,Sun Yat-sen University | Ministry of Culture and Tourism,"# Answering Complex Geographic Questions by Adaptive Reasoning with Visual Context and External Commonsense Knowledge

Fan Li, Jianxing Yu*, Jielong Tang, Wenqing Chen, Hanjiang Lai, Yanghui Rao, Jian Yin

School of Artificial Intelligence, Sun Yat-sen University, Zhuhai, 519082, China

School of Software Engineering, Sun Yat-Sen University, Zhuhai, 519082, China

Key Laboratory of Sustainable Tourism Smart Assessment Technology, Ministry of Culture and Tourism

{lifan77, yujx26, tangjlong3, chenwq95, laihanj3, raoyangh, issjyin}@mail.sysu.edu.cn",false,,,,"[{""raw_affiliation_text"": ""School of Artificial Intelligence, Sun Yat-sen University, Zhuhai, 519082, China"", ""institution"": ""Sun Yat-sen University"", ""country"": ""China""}, {""raw_affiliation_text"": ""Key Laboratory of Sustainable Tourism Smart Assessment Technology, Ministry of Culture and Tourism"", ""institution"": ""Ministry of Culture and Tourism"", ""country"": null}]"
